address_subdivision,address_locality,address_line_2,h_id,price_per_m2,land_area,price,longitude,latitude,near_Koh_Pich_in_km,Koh_Pich_nearest,Koh_Pich_1_2km,Koh_Pich_2_3km,Koh_Pich_3_5km,Koh_Pich_5_10km,near_Russian_Market_in_km,Russian_Market_nearest,Russian_Market_1_2km,Russian_Market_2_3km,Russian_Market_3_5km,Russian_Market_5_10km,near_AEON_Mall_1_in_km,AEON_Mall_1_nearest,AEON_Mall_1_1_2km,AEON_Mall_1_2_3km,AEON_Mall_1_3_5km,AEON_Mall_1_5_10km,near_AEON_Mall_2_in_km,AEON_Mall_2_nearest,AEON_Mall_2_1_2km,AEON_Mall_2_2_3km,AEON_Mall_2_3_5km,AEON_Mall_2_5_10km,near_AEON_Mall_3_in_km,AEON_Mall_3_nearest,AEON_Mall_3_1_2km,AEON_Mall_3_2_3km,AEON_Mall_3_3_5km,AEON_Mall_3_5_10km,near_Bassac_Lane_in_km,Bassac_Lane_nearest,Bassac_Lane_1_2km,Bassac_Lane_2_3km,Bassac_Lane_3_5km,Bassac_Lane_5_10km,near_Koh_Norea_in_km,Koh_Norea_nearest,Koh_Norea_1_2km,Koh_Norea_2_3km,Koh_Norea_3_5km,Koh_Norea_5_10km,near_Camko_City_in_km,Camko_City_nearest,Camko_City_1_2km,Camko_City_2_3km,Camko_City_3_5km,Camko_City_5_10km,near_Olympic_Stadium_in_km,Olympic_Stadium_nearest,Olympic_Stadium_1_2km,Olympic_Stadium_2_3km,Olympic_Stadium_3_5km,Olympic_Stadium_5_10km,near_Phsar_Tmey_in_km,Phsar_Tmey_nearest,Phsar_Tmey_1_2km,Phsar_Tmey_2_3km,Phsar_Tmey_3_5km,Phsar_Tmey_5_10km,near_Boeng_Keng_Kang_1_in_km,Boeng_Keng_Kang_1_nearest,Boeng_Keng_Kang_1_1_2km,Boeng_Keng_Kang_1_2_3km,Boeng_Keng_Kang_1_3_5km,Boeng_Keng_Kang_1_5_10km,near_Wat_Phnom_in_km,Wat_Phnom_nearest,Wat_Phnom_1_2km,Wat_Phnom_2_3km,Wat_Phnom_3_5km,Wat_Phnom_5_10km,near_Chroy_Changvar_Bridge_in_km,Chroy_Changvar_Bridge_nearest,Chroy_Changvar_Bridge_1_2km,Chroy_Changvar_Bridge_2_3km,Chroy_Changvar_Bridge_3_5km,Chroy_Changvar_Bridge_5_10km,near_Vattanac_Tower_in_km,Vattanac_Tower_nearest,Vattanac_Tower_1_2km,Vattanac_Tower_2_3km,Vattanac_Tower_3_5km,Vattanac_Tower_5_10km,near_Royal_Palace_in_km,Royal_Palace_nearest,Royal_Palace_1_2km,Royal_Palace_2_3km,Royal_Palace_3_5km,Royal_Palace_5_10km,near_Sisowath_Riverside_Park_in_km,Sisowath_Riverside_Park_nearest,Sisowath_Riverside_Park_1_2km,Sisowath_Riverside_Park_2_3km,Sisowath_Riverside_Park_3_5km,Sisowath_Riverside_Park_5_10km,near_Phnom_Penh_Airport_in_km,Phnom_Penh_Airport_nearest,Phnom_Penh_Airport_1_2km,Phnom_Penh_Airport_2_3km,Phnom_Penh_Airport_3_5km,Phnom_Penh_Airport_5_10km,near_Phsar_Chas_in_km,Phsar_Chas_nearest,Phsar_Chas_1_2km,Phsar_Chas_2_3km,Phsar_Chas_3_5km,Phsar_Chas_5_10km,near_Phsar_kandal_in_km,Phsar_kandal_nearest,Phsar_kandal_1_2km,Phsar_kandal_2_3km,Phsar_kandal_3_5km,Phsar_kandal_5_10km,n_cafe_5km,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,n_gas_station_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,n_hospital_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,n_pre_school_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,n_secondary_school_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,n_university_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_seven_eleven_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,n_resturant_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,n_borey_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,n_bank_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,n_atm_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,geometry,f_bridleway,f_corridor,f_cycleway,f_disused,f_footway,f_motorway,f_path,f_pedestrian,f_primary,f_residential,f_road,f_secondary,f_service,f_steps,f_tertiary,f_track,f_trunk,f_trunk_link,f_unclassified,f_unused,price_bin
Phnom Penh,Doun Penh,Phsar Kandal Ti Muoy,8865846ae7fffff,10015.89,144,144,104.9212204328274,11.567550691076336,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,176,5,19,43,48,61,149,3,6,25,35,80,112,12,26,49,16,9,90,10,39,26,8,7,110,6,19,34,28,23,96,1,4,18,29,44,75,3,11,13,20,28,74,3,5,6,25,35,105,2,8,10,37,48,34,1,5,4,12,12,120,7,60,40,5,8,97,9,17,29,17,25,13,0,1,1,2,9,164,31,43,55,20,15,815,92,256,237,135,95,POINT (104.9212204328274 11.567550691076336),0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,10000_11000
Phnom Penh,Doun Penh,Phsar Thmei Ti Pir,8865846ae7fffff,10043.93,200,200,104.92705692272096,11.571386976085224,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,167,3,18,36,35,75,132,0,3,20,24,85,109,2,15,57,24,11,90,30,24,16,12,8,108,12,14,17,31,34,93,0,3,12,27,51,75,0,8,17,18,32,62,3,3,7,16,33,93,2,2,12,13,64,36,2,4,2,8,20,119,50,30,19,12,8,95,10,12,26,18,29,11,0,0,2,1,8,164,17,29,80,13,25,810,152,136,267,110,145,POINT (104.92705692272096 11.571386976085224),0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10000_11000
Phnom Penh,Doun Penh,Phsar Kandal Ti Muoy,8865846ae7fffff,10774.89,36,36,104.92171403925894,11.56971905820098,3,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,173,13,13,36,54,57,150,3,6,24,36,81,112,15,17,53,16,11,90,13,44,13,13,7,110,6,22,25,36,21,96,1,3,16,28,48,76,1,9,15,22,29,72,2,3,9,25,33,102,3,6,8,38,47,35,2,4,4,11,14,120,14,65,22,11,8,97,12,14,25,18,28,13,0,0,2,2,9,164,30,24,74,16,20,815,111,255,209,145,95,POINT (104.92171403925894 11.56971905820098),0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10000_11000
Phnom Penh,Doun Penh,Phsar Kandal Ti Muoy,8865846ae7fffff,10358.1,210,210,104.92475769549884,11.57170900126994,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,170,8,14,37,39,72,139,0,9,14,34,82,111,8,15,52,24,12,90,23,36,10,14,7,110,13,13,20,34,30,93,1,2,13,28,49,76,0,8,17,20,31,65,2,3,8,23,29,94,2,4,11,23,54,35,3,3,2,8,19,119,46,34,18,13,8,96,10,13,24,19,30,14,0,0,2,2,10,164,30,22,76,21,15,815,144,171,235,130,135,POINT (104.92475769549884 11.57170900126994),0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,10000_11000
Phnom Penh,Doun Penh,Phsar Kandal Ti Muoy,8865846ae7fffff,10825.74,162,162,104.921999501153,11.568780781927227,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,174,9,17,37,50,61,146,3,6,21,40,76,112,14,19,53,16,10,90,13,40,19,11,7,110,8,21,26,33,22,96,1,4,16,27,48,76,2,8,16,22,28,72,2,4,8,24,34,101,2,7,8,38,46,35,1,5,4,11,14,120,12,68,27,5,8,97,11,16,27,15,28,12,0,0,2,2,8,164,30,39,59,16,20,815,108,269,193,140,105,POINT (104.921999501153 11.568780781927227),0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10000_11000
Phnom Penh,Doun Penh,Phsar Thmei Ti Bei,8865846ae7fffff,10061.49,52,52,104.92658511791616,11.56905859820036,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,172,4,19,36,39,74,142,0,3,20,29,90,109,7,14,55,24,9,90,39,15,18,10,8,109,18,10,19,30,32,94,1,5,16,20,52,77,1,9,17,17,33,65,3,2,7,20,33,93,2,3,12,15,61,35,3,4,1,9,18,120,56,25,25,5,9,97,12,13,24,18,30,12,0,0,2,1,9,164,23,23,81,12,25,810,153,164,233,125,135,POINT (104.92658511791616 11.56905859820036),0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,10000_11000
Phnom Penh,Doun Penh,Phsar Kandal Ti Pir,8865846ae7fffff,10429.49,198,198,104.92313842921271,11.570242539707762,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,170,12,11,39,42,66,144,3,6,18,41,76,112,10,20,54,16,12,90,16,44,10,13,7,110,9,18,22,38,23,94,1,3,14,28,48,76,1,10,14,21,30,68,2,3,9,23,31,99,2,7,7,33,50,35,2,5,3,8,17,120,21,60,20,10,9,96,10,15,25,18,28,13,0,0,2,2,9,164,30,24,74,21,15,815,121,227,212,140,115,POINT (104.92313842921271 11.570242539707762),0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,10000_11000
Phnom Penh,Doun Penh,Phsar Thmei Ti Bei,8865846ae7fffff,10963.56,200,200,104.92659036607456,11.5697274013403,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,170,5,17,38,37,73,139,0,3,20,29,87,109,6,14,56,23,10,90,33,22,17,10,8,109,16,12,17,33,31,93,0,6,14,23,50,76,0,10,16,17,33,65,3,3,7,20,32,93,1,3,12,15,62,36,3,4,1,9,19,120,58,24,24,5,9,95,12,12,24,19,28,12,0,0,2,1,9,164,23,23,81,12,25,810,164,152,229,135,130,POINT (104.92659036607456 11.5697274013403),0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10000_11000
Phnom Penh,Doun Penh,Phsar Thmei Ti Bei,8865846ae7fffff,10071.58,44,44,104.92441641800478,11.566098453280846,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,178,4,21,41,40,72,145,0,6,25,29,85,111,10,25,50,17,9,90,20,35,21,6,8,109,14,13,31,25,26,94,1,6,18,22,47,76,8,1,17,18,32,70,3,3,6,21,37,94,2,5,14,24,49,36,1,6,4,8,17,120,15,67,29,3,6,98,11,16,28,16,27,11,0,0,2,1,8,164,6,62,61,15,20,815,77,265,263,95,115,POINT (104.92441641800478 11.566098453280846),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10000_11000
Phnom Penh,Doun Penh,Phsar Kandal Ti Pir,8865846ae7fffff,10791.58,104,104,104.92396110131573,11.567421145532014,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,175,4,22,36,44,69,145,3,7,17,38,80,111,9,25,49,19,9,90,19,35,22,6,8,109,12,14,28,33,22,94,0,6,19,23,46,76,5,5,16,20,30,70,3,4,5,25,33,96,1,6,11,30,48,35,1,6,4,8,16,120,16,70,24,2,8,98,11,17,26,17,27,13,0,0,2,1,10,164,23,46,60,15,20,815,79,293,203,130,110,POINT (104.92396110131573 11.567421145532014),0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,10000_11000
Phnom Penh,Doun Penh,Phsar Kandal Ti Muoy,8865846ae7fffff,10801.21,112,112,104.92469034217802,11.568688003166052,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,171,5,19,36,42,69,145,1,8,14,40,82,111,10,17,54,20,10,90,25,29,20,8,8,109,14,14,21,35,25,94,0,6,18,20,50,76,1,9,16,18,32,67,3,3,7,23,31,94,1,8,9,25,51,35,3,4,2,8,18,120,28,55,24,5,8,96,14,12,25,18,27,13,0,0,2,1,10,164,23,24,82,10,25,815,119,227,219,115,135,POINT (104.92469034217802 11.568688003166052),0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,10000_11000
Phnom Penh,Doun Penh,Phsar Kandal Ti Pir,8865846ae7fffff,10683.67,190,190,104.92416285208095,11.568192248492622,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,172,5,20,37,44,66,145,3,6,16,38,82,111,10,19,54,18,10,90,21,33,21,7,8,109,14,14,24,34,23,94,0,6,18,21,49,75,2,8,18,18,29,69,3,4,5,25,32,94,1,8,9,26,50,35,3,4,2,9,17,120,20,65,23,4,8,96,11,16,25,19,25,13,0,0,2,1,10,164,23,30,76,15,20,815,108,245,212,130,120,POINT (104.92416285208095 11.568192248492622),0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,10000_11000
Phnom Penh,Doun Penh,Phsar Kandal Ti Muoy,8865846ae7fffff,10134.65,170,170,104.92627411326151,11.571470212097536,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,168,3,20,36,33,76,136,0,9,14,32,81,109,6,13,54,25,11,90,26,31,12,13,8,108,13,13,17,34,31,93,0,3,12,28,50,76,0,8,17,18,33,63,3,2,8,18,32,93,2,3,11,15,62,36,3,3,2,8,20,119,50,31,18,12,8,95,10,12,25,19,29,13,0,0,2,2,9,164,23,23,80,18,20,810,162,135,263,120,130,POINT (104.92627411326151 11.571470212097536),0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10000_11000
