address_subdivision,address_locality,address_line_2,h_id,price_per_m2,land_area,price,longitude,latitude,near_Koh_Pich_in_km,Koh_Pich_nearest,Koh_Pich_1_2km,Koh_Pich_2_3km,Koh_Pich_3_5km,Koh_Pich_5_10km,near_Russian_Market_in_km,Russian_Market_nearest,Russian_Market_1_2km,Russian_Market_2_3km,Russian_Market_3_5km,Russian_Market_5_10km,near_AEON_Mall_1_in_km,AEON_Mall_1_nearest,AEON_Mall_1_1_2km,AEON_Mall_1_2_3km,AEON_Mall_1_3_5km,AEON_Mall_1_5_10km,near_AEON_Mall_2_in_km,AEON_Mall_2_nearest,AEON_Mall_2_1_2km,AEON_Mall_2_2_3km,AEON_Mall_2_3_5km,AEON_Mall_2_5_10km,near_AEON_Mall_3_in_km,AEON_Mall_3_nearest,AEON_Mall_3_1_2km,AEON_Mall_3_2_3km,AEON_Mall_3_3_5km,AEON_Mall_3_5_10km,near_Bassac_Lane_in_km,Bassac_Lane_nearest,Bassac_Lane_1_2km,Bassac_Lane_2_3km,Bassac_Lane_3_5km,Bassac_Lane_5_10km,near_Koh_Norea_in_km,Koh_Norea_nearest,Koh_Norea_1_2km,Koh_Norea_2_3km,Koh_Norea_3_5km,Koh_Norea_5_10km,near_Camko_City_in_km,Camko_City_nearest,Camko_City_1_2km,Camko_City_2_3km,Camko_City_3_5km,Camko_City_5_10km,near_Olympic_Stadium_in_km,Olympic_Stadium_nearest,Olympic_Stadium_1_2km,Olympic_Stadium_2_3km,Olympic_Stadium_3_5km,Olympic_Stadium_5_10km,near_Phsar_Tmey_in_km,Phsar_Tmey_nearest,Phsar_Tmey_1_2km,Phsar_Tmey_2_3km,Phsar_Tmey_3_5km,Phsar_Tmey_5_10km,near_Boeng_Keng_Kang_1_in_km,Boeng_Keng_Kang_1_nearest,Boeng_Keng_Kang_1_1_2km,Boeng_Keng_Kang_1_2_3km,Boeng_Keng_Kang_1_3_5km,Boeng_Keng_Kang_1_5_10km,near_Wat_Phnom_in_km,Wat_Phnom_nearest,Wat_Phnom_1_2km,Wat_Phnom_2_3km,Wat_Phnom_3_5km,Wat_Phnom_5_10km,near_Chroy_Changvar_Bridge_in_km,Chroy_Changvar_Bridge_nearest,Chroy_Changvar_Bridge_1_2km,Chroy_Changvar_Bridge_2_3km,Chroy_Changvar_Bridge_3_5km,Chroy_Changvar_Bridge_5_10km,near_Vattanac_Tower_in_km,Vattanac_Tower_nearest,Vattanac_Tower_1_2km,Vattanac_Tower_2_3km,Vattanac_Tower_3_5km,Vattanac_Tower_5_10km,near_Royal_Palace_in_km,Royal_Palace_nearest,Royal_Palace_1_2km,Royal_Palace_2_3km,Royal_Palace_3_5km,Royal_Palace_5_10km,near_Sisowath_Riverside_Park_in_km,Sisowath_Riverside_Park_nearest,Sisowath_Riverside_Park_1_2km,Sisowath_Riverside_Park_2_3km,Sisowath_Riverside_Park_3_5km,Sisowath_Riverside_Park_5_10km,near_Phnom_Penh_Airport_in_km,Phnom_Penh_Airport_nearest,Phnom_Penh_Airport_1_2km,Phnom_Penh_Airport_2_3km,Phnom_Penh_Airport_3_5km,Phnom_Penh_Airport_5_10km,near_Phsar_Chas_in_km,Phsar_Chas_nearest,Phsar_Chas_1_2km,Phsar_Chas_2_3km,Phsar_Chas_3_5km,Phsar_Chas_5_10km,near_Phsar_kandal_in_km,Phsar_kandal_nearest,Phsar_kandal_1_2km,Phsar_kandal_2_3km,Phsar_kandal_3_5km,Phsar_kandal_5_10km,n_cafe_5km,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,n_gas_station_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,n_hospital_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,n_pre_school_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,n_secondary_school_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,n_university_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_seven_eleven_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,n_resturant_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,n_borey_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,n_bank_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,n_atm_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,geometry,f_bridleway,f_corridor,f_cycleway,f_disused,f_footway,f_motorway,f_path,f_pedestrian,f_primary,f_residential,f_road,f_secondary,f_service,f_steps,f_tertiary,f_track,f_trunk,f_trunk_link,f_unclassified,f_unused,h_id_price_mean,h_id_price_max,h_id_price_median,h_id_price_min
Phnom Penh,Chamkar Mon,Tonle Basak,8865846ac5fffff,5858.13,84,492082.92,104.9295744118705,11.5448133788437,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,6,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,10,0,0,0,0,0,3,0,0,0,1,0,2,0,0,1,0,0,161,4,11,43,32,71,120,0,5,16,37,62,110,2,7,19,46,36,86,1,3,18,42,22,98,1,4,27,30,36,72,2,13,20,15,22,66,0,5,13,21,27,60,1,3,12,16,28,78,0,2,10,11,55,33,0,3,6,12,12,118,0,9,19,49,41,85,1,5,26,33,20,22,0,0,1,2,19,154,0,6,28,94,26,760,10,25,121,346,258,POINT (104.9295744118705 11.5448133788437),0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5828.037407407408,8184.99,5682.25,2803.44
Phnom Penh,Prampir Meakkakra,Boeng Proluet,8865846a85fffff,5214.32,240,1251436.7999999998,104.91017280507268,11.562073934880724,3,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,5,0,0,0,0,1,8,0,0,0,0,1,2,0,0,1,0,0,5,0,0,0,0,1,4,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,8,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,185,5,11,57,55,57,161,7,4,41,42,67,113,14,27,40,26,6,94,0,0,31,53,10,110,1,9,48,38,14,100,4,2,23,48,23,81,5,3,20,29,24,84,2,4,19,25,34,109,3,2,44,31,29,35,1,1,11,13,9,120,0,2,38,78,2,104,2,6,38,35,23,25,0,2,1,2,20,174,33,13,71,37,20,825,51,51,325,323,75,POINT (104.91017280507268 11.562073934880724),0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4942.430769230769,6447.62,4945.925,2692.57
Phnom Penh,Prampir Meakkakra,Veal Vong,8865846ae3fffff,5697.93,48,273500.64,104.917717747703,11.561929450281838,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,5,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,8,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,181,4,17,55,47,58,153,0,11,25,39,78,113,17,38,40,12,6,91,1,11,63,7,9,110,2,15,51,26,16,96,2,5,29,28,32,77,2,12,16,21,26,79,1,4,21,14,39,107,3,4,21,37,42,36,1,3,10,11,11,120,4,9,98,5,4,101,6,15,38,17,25,19,1,1,1,0,16,169,22,74,38,15,20,815,65,168,357,145,80,POINT (104.917717747703 11.561929450281838),0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,6933.236916666667,9926.25,6618.655000000001,4942.84
Phnom Penh,Doun Penh,Chey Chummeah,8865846aedfffff,5010.02,98,490981.96,104.93964635860242,11.555287488770867,0,1,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,7,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,6,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,11,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,145,4,4,25,46,66,105,0,0,4,26,75,108,0,3,19,47,39,85,2,6,27,39,11,93,1,4,17,33,38,67,0,3,19,14,31,64,0,3,11,11,39,52,0,1,5,14,32,55,0,2,6,11,36,28,1,0,4,13,10,118,0,1,44,64,9,82,0,6,16,38,22,14,0,0,1,1,12,154,0,0,8,89,57,750,5,30,132,349,234,POINT (104.93964635860242 11.555287488770867),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6379.817666666667,7819.67,6102.085,5010.02
Phnom Penh,Chamkar Mon,Tonle Basak,8865846ac5fffff,5700.26,184,1048847.84,104.9297737307305,11.541766195056251,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,8,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,7,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,10,0,0,0,0,0,3,0,0,0,1,0,2,0,0,1,0,0,157,2,14,36,33,72,111,0,6,17,26,62,108,1,4,17,42,44,85,0,2,16,28,39,93,0,2,23,28,40,69,2,8,25,14,20,64,0,2,16,17,29,57,0,5,8,14,30,68,0,2,6,12,48,32,0,4,6,7,15,118,0,2,22,33,61,81,1,3,24,24,29,21,0,0,1,2,18,149,0,10,19,27,93,735,5,20,110,209,391,POINT (104.9297737307305 11.541766195056251),0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5828.037407407408,8184.99,5682.25,2803.44
Phnom Penh,Prampir Meakkakra,Veal Vong,8865846aa9fffff,5863.11,76,445596.36,104.91678328346389,11.571835435998691,3,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,9,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,8,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,182,5,22,28,58,69,149,8,4,30,31,76,113,6,27,49,21,10,91,4,12,49,15,11,109,0,10,43,37,19,97,2,0,17,42,36,79,1,8,16,25,29,74,1,3,14,27,29,106,3,3,16,51,33,36,1,2,7,11,15,119,6,11,76,19,7,99,2,14,29,27,27,18,0,0,2,3,13,179,29,15,89,11,35,830,57,116,397,130,130,POINT (104.91678328346389 11.571835435998691),0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,6280.752473118279,10041.79,6177.12,2463.7
Phnom Penh,Prampir Meakkakra,Veal Vong,8865846aabfffff,5533.35,144,796802.4,104.90980369087508,11.568107557072306,3,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,9,0,0,0,0,1,2,0,0,1,0,0,5,0,0,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,8,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,191,5,10,54,52,70,160,2,17,34,34,73,113,10,21,47,29,6,94,0,5,38,38,13,110,1,4,55,35,15,102,2,3,20,44,33,81,4,1,22,29,25,83,1,3,20,26,33,110,2,6,43,29,30,36,0,3,10,9,14,119,0,1,48,65,5,104,1,9,27,39,28,24,0,1,2,4,17,184,23,24,85,12,40,830,30,89,352,259,100,POINT (104.90980369087508 11.568107557072306),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4405.706511627907,5674.96,4449.18,2707.91
Phnom Penh,Chamkar Mon,Tonle Basak,8865846ae1fffff,6302.9,140,882406.0,104.92428669530878,11.561722296379164,2,0,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,6,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,178,6,18,48,40,66,143,1,4,24,27,87,112,12,27,51,13,9,90,7,26,45,5,7,109,8,16,35,26,24,93,3,7,23,19,41,77,7,5,15,17,33,70,3,5,11,15,36,95,3,3,16,19,54,35,1,3,10,7,14,120,9,33,66,8,4,98,3,28,24,15,28,15,0,2,1,0,12,164,0,58,70,16,20,810,53,196,334,107,120,POINT (104.92428669530878 11.561722296379164),0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,7158.719339622641,8879.7,6493.639999999999,5041.32
Phnom Penh,Prampir Meakkakra,Ou Ruessei Ti Pir,8865846ae3fffff,6005.02,162,972813.24,104.91917017268575,11.561313338590752,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,5,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,8,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,182,4,17,55,48,58,152,0,10,28,38,76,113,12,39,41,14,7,91,1,14,61,6,9,110,4,14,51,25,16,96,0,7,29,25,35,77,2,13,13,22,27,79,1,4,19,17,38,106,3,3,20,37,43,37,1,3,11,10,12,120,5,15,90,6,4,100,7,18,34,17,24,19,1,1,1,0,16,169,21,69,44,15,20,815,83,163,344,135,90,POINT (104.91917017268575 11.561313338590752),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,6933.236916666667,9926.25,6618.655000000001,4942.84
Phnom Penh,Chamkar Mon,Tonle Basak,8865846ac1fffff,5486.99,158,866944.4199999999,104.91932932232017,11.535819981110375,3,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,8,0,0,0,0,1,5,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,7,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,9,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,159,8,7,24,43,77,121,3,8,22,22,66,109,0,0,11,43,55,85,0,2,6,12,65,92,2,1,16,23,50,69,2,8,18,21,20,62,2,5,8,14,33,62,1,4,11,16,30,79,0,2,7,13,57,34,3,3,4,5,19,118,2,3,6,22,85,84,1,7,14,22,40,30,0,0,0,7,23,149,5,5,6,40,93,720,10,20,60,173,457,POINT (104.91932932232017 11.535819981110375),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4744.078113207547,6054.61,5085.35,2070.16
Phnom Penh,Chamkar Mon,Tuol Tumpung Ti Muoy,8865846ac3fffff,5396.95,46,248259.7,104.91223684203338,11.536767631830308,3,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,7,0,0,0,0,1,5,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,6,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,8,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,163,6,8,21,40,88,129,6,7,18,32,66,113,0,0,14,37,62,86,0,1,5,8,72,94,1,3,16,23,51,75,5,3,19,22,26,65,2,4,9,16,34,73,2,3,13,17,38,88,0,2,8,14,64,32,3,1,5,5,18,118,0,6,1,24,87,90,3,6,9,23,49,27,0,0,2,7,18,159,0,0,10,62,87,745,20,10,55,168,492,POINT (104.91223684203338 11.536767631830308),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5122.6415517241385,6201.44,5242.305,3191.56
Phnom Penh,Chamkar Mon,Tuol Tumpung Ti Pir,8865846a89fffff,5490.64,132,724764.4800000001,104.91275344924266,11.546865743183114,3,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,5,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,182,9,8,43,42,80,148,3,11,28,34,72,113,2,4,45,42,20,92,0,3,4,46,39,103,4,13,23,33,30,91,4,7,29,20,31,74,2,3,18,28,23,81,3,2,20,20,36,104,2,6,10,28,58,33,1,3,9,5,15,120,1,5,21,35,58,100,2,7,27,29,35,22,0,0,3,3,16,164,0,0,83,49,32,790,10,35,215,266,264,POINT (104.91275344924266 11.546865743183114),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5127.420533333333,6547.65,5345.25,2909.01
Phnom Penh,Chamkar Mon,Tonle Basak,8865846ac5fffff,5600.8,90,504072.0,104.92400475565344,11.543379576849617,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,7,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,6,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,9,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,162,3,11,48,28,72,128,3,5,27,22,71,111,2,7,22,50,30,86,1,3,15,35,32,101,0,9,23,28,41,77,5,7,28,13,24,67,0,2,17,22,26,65,3,5,10,17,30,84,0,3,10,14,57,33,1,4,7,6,15,118,0,7,21,35,55,85,1,8,28,24,24,26,0,0,1,2,23,154,5,6,39,67,37,760,10,40,143,283,284,POINT (104.92400475565344 11.543379576849617),0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,5828.037407407408,8184.99,5682.25,2803.44
Phnom Penh,Prampir Meakkakra,Boeng Proluet,8865846a85fffff,5650.63,44,248627.72,104.91445114035872,11.560850831815454,3,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,5,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,8,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,184,4,15,52,58,55,163,5,7,26,40,85,113,18,26,47,18,4,92,0,4,58,21,9,110,3,11,49,33,14,96,2,5,30,33,26,76,2,6,24,21,23,82,3,2,25,17,35,108,2,7,19,48,32,36,1,2,12,10,11,120,1,5,86,25,3,103,5,10,42,21,25,21,1,2,0,0,18,169,33,35,66,20,15,820,57,133,339,216,75,POINT (104.91445114035872 11.560850831815454),0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4942.430769230769,6447.62,4945.925,2692.57
Phnom Penh,Chamkar Mon,Tuol Svay Prey Ti Muoy,8865846a89fffff,5110.72,146,746165.12,104.90730286494986,11.544594949497355,3,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,6,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,5,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,7,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,175,5,8,26,59,77,151,5,10,26,41,69,114,4,2,23,54,31,94,0,0,4,18,72,102,0,10,21,26,45,93,4,5,17,34,33,75,2,4,12,31,26,82,0,6,16,25,35,104,3,1,10,31,59,33,1,1,8,11,12,120,1,0,6,28,85,99,1,6,17,30,45,23,0,0,1,9,13,164,0,0,22,74,68,785,15,25,70,282,393,POINT (104.90730286494986 11.544594949497355),0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5127.420533333333,6547.65,5345.25,2909.01
Phnom Penh,Chamkar Mon,Tuol Svay Prey Ti Muoy,8865846ac7fffff,5552.85,134,744081.9,104.91869202100511,11.542725138765109,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,6,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,170,3,18,35,36,78,132,3,7,30,22,70,114,0,7,26,53,28,87,1,3,8,34,41,101,2,7,25,30,37,82,3,12,27,13,27,70,1,5,16,23,25,74,2,6,11,18,37,88,1,1,10,18,58,34,2,4,5,6,17,119,4,2,20,31,62,87,3,4,26,24,30,28,0,0,2,4,22,164,5,5,45,56,53,765,5,45,126,272,317,POINT (104.91869202100511 11.542725138765109),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6346.508279569893,8074.47,6196.21,4123.62
Phnom Penh,Chamkar Mon,Tonle Basak,8865846a11fffff,5418.59,168,910323.12,104.9462288684221,11.540722580867364,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,9,0,0,0,0,1,7,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,4,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,11,0,0,0,0,0,4,0,0,0,1,0,3,0,0,0,1,0,121,0,1,22,24,74,76,0,0,13,12,51,95,0,0,3,19,73,81,0,0,5,13,63,70,0,0,4,10,56,56,0,0,4,23,29,47,0,1,3,8,35,36,0,0,4,8,24,28,0,0,2,5,21,26,0,0,4,5,17,115,0,0,0,20,95,70,0,0,6,15,49,18,0,0,3,4,11,147,0,0,0,22,125,647,0,0,15,80,552,POINT (104.9462288684221 11.540722580867364),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4090.265185185185,5499.83,4960.66,1938.98
Phnom Penh,Chamkar Mon,Tonle Basak,8865846aedfffff,5766.05,66,380559.3,104.93880584128216,11.554397843756002,0,1,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,7,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,6,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,11,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,146,5,6,23,49,63,108,0,0,6,21,81,108,1,2,21,46,38,85,3,5,26,40,11,93,1,4,20,35,33,67,0,4,20,12,31,64,0,4,11,11,38,52,0,1,7,15,29,58,0,3,5,12,38,30,1,0,4,12,13,118,0,3,42,66,7,83,0,6,19,35,23,14,0,0,1,2,11,154,0,0,8,89,57,755,15,20,138,348,234,POINT (104.93880584128216 11.554397843756002),0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,6379.817666666667,7819.67,6102.085,5010.02
Phnom Penh,Chamkar Mon,Tumnob Tuek,8865846ac3fffff,5699.97,64,364798.08,104.9139284814355,11.538963051969391,3,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,7,0,0,0,0,1,6,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,6,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,8,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,164,8,6,29,38,83,134,6,8,21,26,73,112,0,0,16,45,51,86,0,1,5,12,68,96,3,3,19,22,49,80,6,4,22,23,25,70,3,4,9,27,27,75,2,4,11,20,38,92,0,2,8,17,65,33,2,2,7,4,18,119,4,2,6,21,86,89,3,8,11,24,43,28,0,0,3,4,21,159,0,10,16,62,71,745,20,15,85,200,425,POINT (104.9139284814355 11.538963051969391),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5122.6415517241385,6201.44,5242.305,3191.56
