address_subdivision,address_locality,address_line_2,h_id,price_per_m2,land_area,price,longitude,latitude,near_Koh_Pich_in_km,Koh_Pich_nearest,Koh_Pich_1_2km,Koh_Pich_2_3km,Koh_Pich_3_5km,Koh_Pich_5_10km,near_Russian_Market_in_km,Russian_Market_nearest,Russian_Market_1_2km,Russian_Market_2_3km,Russian_Market_3_5km,Russian_Market_5_10km,near_AEON_Mall_1_in_km,AEON_Mall_1_nearest,AEON_Mall_1_1_2km,AEON_Mall_1_2_3km,AEON_Mall_1_3_5km,AEON_Mall_1_5_10km,near_AEON_Mall_2_in_km,AEON_Mall_2_nearest,AEON_Mall_2_1_2km,AEON_Mall_2_2_3km,AEON_Mall_2_3_5km,AEON_Mall_2_5_10km,near_AEON_Mall_3_in_km,AEON_Mall_3_nearest,AEON_Mall_3_1_2km,AEON_Mall_3_2_3km,AEON_Mall_3_3_5km,AEON_Mall_3_5_10km,near_Bassac_Lane_in_km,Bassac_Lane_nearest,Bassac_Lane_1_2km,Bassac_Lane_2_3km,Bassac_Lane_3_5km,Bassac_Lane_5_10km,near_Koh_Norea_in_km,Koh_Norea_nearest,Koh_Norea_1_2km,Koh_Norea_2_3km,Koh_Norea_3_5km,Koh_Norea_5_10km,near_Camko_City_in_km,Camko_City_nearest,Camko_City_1_2km,Camko_City_2_3km,Camko_City_3_5km,Camko_City_5_10km,near_Olympic_Stadium_in_km,Olympic_Stadium_nearest,Olympic_Stadium_1_2km,Olympic_Stadium_2_3km,Olympic_Stadium_3_5km,Olympic_Stadium_5_10km,near_Phsar_Tmey_in_km,Phsar_Tmey_nearest,Phsar_Tmey_1_2km,Phsar_Tmey_2_3km,Phsar_Tmey_3_5km,Phsar_Tmey_5_10km,near_Boeng_Keng_Kang_1_in_km,Boeng_Keng_Kang_1_nearest,Boeng_Keng_Kang_1_1_2km,Boeng_Keng_Kang_1_2_3km,Boeng_Keng_Kang_1_3_5km,Boeng_Keng_Kang_1_5_10km,near_Wat_Phnom_in_km,Wat_Phnom_nearest,Wat_Phnom_1_2km,Wat_Phnom_2_3km,Wat_Phnom_3_5km,Wat_Phnom_5_10km,near_Chroy_Changvar_Bridge_in_km,Chroy_Changvar_Bridge_nearest,Chroy_Changvar_Bridge_1_2km,Chroy_Changvar_Bridge_2_3km,Chroy_Changvar_Bridge_3_5km,Chroy_Changvar_Bridge_5_10km,near_Vattanac_Tower_in_km,Vattanac_Tower_nearest,Vattanac_Tower_1_2km,Vattanac_Tower_2_3km,Vattanac_Tower_3_5km,Vattanac_Tower_5_10km,near_Royal_Palace_in_km,Royal_Palace_nearest,Royal_Palace_1_2km,Royal_Palace_2_3km,Royal_Palace_3_5km,Royal_Palace_5_10km,near_Sisowath_Riverside_Park_in_km,Sisowath_Riverside_Park_nearest,Sisowath_Riverside_Park_1_2km,Sisowath_Riverside_Park_2_3km,Sisowath_Riverside_Park_3_5km,Sisowath_Riverside_Park_5_10km,near_Phnom_Penh_Airport_in_km,Phnom_Penh_Airport_nearest,Phnom_Penh_Airport_1_2km,Phnom_Penh_Airport_2_3km,Phnom_Penh_Airport_3_5km,Phnom_Penh_Airport_5_10km,near_Phsar_Chas_in_km,Phsar_Chas_nearest,Phsar_Chas_1_2km,Phsar_Chas_2_3km,Phsar_Chas_3_5km,Phsar_Chas_5_10km,near_Phsar_kandal_in_km,Phsar_kandal_nearest,Phsar_kandal_1_2km,Phsar_kandal_2_3km,Phsar_kandal_3_5km,Phsar_kandal_5_10km,n_cafe_5km,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,n_gas_station_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,n_hospital_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,n_pre_school_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,n_secondary_school_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,n_university_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_seven_eleven_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,n_resturant_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,n_borey_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,n_bank_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,n_atm_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,geometry,f_bridleway,f_corridor,f_cycleway,f_disused,f_footway,f_motorway,f_path,f_pedestrian,f_primary,f_residential,f_road,f_secondary,f_service,f_steps,f_tertiary,f_track,f_trunk,f_trunk_link,f_unclassified,f_unused,price_bin
Phnom Penh,Mean Chey,Stueng Mean Chey,8865846ad7fffff,3136.65,32,32,104.89430341845896,11.539461355521013,5,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,6,0,0,0,0,1,6,0,0,0,0,1,3,0,0,0,1,0,6,0,0,0,0,1,6,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,159,2,3,13,28,113,147,8,0,26,31,82,106,0,0,6,13,87,61,0,0,0,4,57,80,0,1,8,26,45,86,1,3,8,18,56,68,1,2,6,19,40,87,0,4,15,16,52,106,2,3,6,18,77,28,1,0,3,9,15,70,0,0,1,5,64,87,1,2,5,15,64,30,0,1,9,5,15,148,0,0,0,10,138,626,5,5,30,70,516,POINT (104.89430341845896 11.539461355521013),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3000_4000
Phnom Penh,Chamkar Mon,Phsar Daeum Thkov,8865846ac1fffff,3937.11,146,146,104.92289994782722,11.5332643494977,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,8,0,0,0,0,1,5,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,7,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,1,0,6,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,9,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,149,4,8,21,40,76,113,3,7,20,17,66,103,0,0,9,28,66,83,1,2,4,11,65,89,0,3,8,22,56,67,1,5,17,22,22,61,2,4,5,16,34,60,1,3,11,10,35,63,1,0,2,12,48,33,1,3,5,3,21,115,0,4,6,19,86,79,0,5,10,22,42,27,0,0,1,4,22,149,0,15,0,19,115,700,5,10,65,110,510,POINT (104.92289994782722 11.5332643494977),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3000_4000
Phnom Penh,Mean Chey,Boeng Tumpun,8865846a89fffff,3275.15,56,56,104.91007843982666,11.543377536935004,3,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,6,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,5,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,7,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,175,7,10,29,47,82,150,5,7,26,36,76,114,0,7,18,59,30,93,0,0,5,19,69,102,1,10,21,24,46,89,5,6,20,29,29,72,2,6,10,31,23,81,0,6,16,26,33,104,1,5,8,28,62,34,1,5,7,4,17,120,1,4,8,25,82,99,1,8,17,29,44,25,0,0,1,9,15,164,0,0,23,73,68,785,5,30,115,248,387,POINT (104.91007843982666 11.543377536935004),0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3000_4000
Phnom Penh,Tuol Kouk,Boeng Kak Ti Pir,88658468cbfffff,3817.51,92,92,104.88991027535904,11.58982359538926,7,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,12,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,7,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,136,0,5,26,22,83,140,0,10,29,25,76,84,0,0,1,8,75,70,0,1,3,6,60,81,0,3,6,14,58,62,1,4,22,8,27,62,0,1,11,10,40,67,1,0,11,13,42,96,0,2,11,47,36,25,1,1,4,4,15,83,0,0,2,0,81,67,1,3,11,7,45,29,2,2,5,3,17,161,0,0,20,5,136,660,0,10,30,67,553,POINT (104.88991027535904 11.58982359538926),0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3000_4000
Phnom Penh,Tuol Kouk,Boeng Kak Ti Pir,8865846ab7fffff,3375.07,48,48,104.88398065789276,11.580736718549804,7,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,2,0,0,1,0,0,11,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,145,0,3,28,31,83,161,0,10,26,35,90,87,0,0,4,9,74,60,0,1,6,4,49,86,1,1,10,13,61,72,0,5,21,13,33,67,1,2,6,14,44,72,0,3,12,13,44,104,0,6,41,23,34,27,0,1,5,5,16,68,0,1,1,0,66,70,1,3,10,12,44,31,1,1,6,3,20,157,0,0,15,11,131,633,5,5,45,51,527,POINT (104.88398065789276 11.580736718549804),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3000_4000
Phnom Penh,Saensokh,Phnom Penh Thmei,8865846ab1fffff,3118.16,112,112,104.8864111385571,11.573908040188378,6,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,2,0,0,1,0,0,10,0,0,0,0,0,5,0,0,0,0,1,7,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,162,1,4,25,40,92,170,4,5,36,31,94,105,0,2,7,16,80,84,0,1,6,5,72,99,0,2,12,15,70,82,2,8,18,13,41,72,0,4,11,12,45,83,1,4,18,13,47,108,6,15,39,20,28,32,1,0,5,5,21,103,0,1,1,0,101,92,2,3,8,15,64,31,1,1,2,7,20,163,0,0,10,59,94,750,0,10,55,103,582,POINT (104.8864111385571 11.573908040188378),0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3000_4000
Phnom Penh,Chamkar Mon,Boeng Trabaek,8865846ac5fffff,3762.05,158,158,104.92739171425303,11.542960623582708,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,9,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,159,3,14,43,28,71,127,0,6,29,22,70,110,0,8,17,46,39,86,1,2,17,31,35,97,0,4,27,26,40,72,3,10,22,15,22,65,0,5,13,24,23,60,1,5,11,16,27,78,0,3,8,12,55,34,0,4,6,7,17,118,0,4,25,31,58,83,0,4,30,28,21,23,0,0,1,2,20,154,0,11,23,55,65,755,10,30,120,269,326,POINT (104.92739171425303 11.542960623582708),0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3000_4000
Phnom Penh,Tuol Kouk,Tuek L'ak Ti Bei,8865846a95fffff,3413.57,36,36,104.88878926244578,11.557417035232149,5,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,8,0,0,0,0,1,4,0,0,0,1,0,7,0,0,0,0,1,4,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,187,2,3,25,38,119,180,1,12,21,50,96,111,0,1,8,36,66,93,1,0,0,7,85,101,2,2,15,19,63,100,2,3,8,26,61,83,1,4,6,20,52,94,1,2,22,23,46,112,2,3,53,30,24,38,0,1,5,8,24,118,0,0,0,3,115,101,2,0,7,20,72,31,0,1,3,9,18,169,0,0,10,45,114,780,5,15,35,136,589,POINT (104.88878926244578 11.557417035232149),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3000_4000
Phnom Penh,Tuol Kouk,Boeng Kak Ti Pir,88658468cbfffff,3516.11,112,112,104.88723281513631,11.588884556621174,7,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,12,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,136,0,3,25,26,82,143,1,9,25,29,79,83,0,0,1,7,75,59,0,0,5,5,49,78,0,2,7,13,56,59,1,2,25,5,26,59,0,1,11,9,38,66,1,0,12,10,43,96,0,2,15,44,35,24,0,1,5,5,13,64,0,0,2,0,62,64,1,2,9,10,42,29,2,3,4,3,17,155,0,0,25,0,130,609,0,10,30,62,507,POINT (104.88723281513631 11.588884556621174),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3000_4000
Phnom Penh,Mean Chey,Stueng Mean Chey,8865846ad7fffff,3226.4,136,136,104.8936818950629,11.541465943518537,5,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,6,0,0,0,0,1,6,0,0,0,0,1,3,0,0,0,1,0,6,0,0,0,0,1,5,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,164,2,3,15,36,108,152,8,0,25,31,88,107,0,0,6,16,85,71,0,0,0,5,66,87,0,2,9,25,51,91,0,4,9,18,60,68,1,3,5,19,40,88,1,1,18,20,48,107,3,2,11,17,74,34,1,0,3,9,21,82,0,0,1,6,75,94,1,2,6,14,71,29,0,1,8,5,15,164,0,0,0,11,153,663,5,5,30,85,538,POINT (104.8936818950629 11.541465943518537),0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3000_4000
Phnom Penh,Tuol Kouk,Boeng Kak Ti Pir,8865846ab7fffff,3203.31,212,212,104.88551950550848,11.577764137073148,6,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,2,0,0,1,0,0,10,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,153,1,2,31,32,87,164,7,2,32,38,85,97,0,0,7,11,79,78,0,1,5,5,67,95,1,2,12,11,69,75,2,6,17,17,33,70,1,3,6,14,46,75,0,6,11,14,44,106,2,7,45,21,31,30,1,0,6,4,19,95,0,1,1,0,93,83,2,3,8,15,55,33,2,0,4,5,22,163,0,0,10,16,137,710,5,5,55,47,598,POINT (104.88551950550848 11.577764137073148),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3000_4000
Phnom Penh,Mean Chey,Stueng Mean Chey,8865846ad1fffff,3244.72,106,106,104.89770709988676,11.534241708480623,5,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,7,0,0,0,0,1,5,0,0,0,0,1,3,0,0,0,1,0,6,0,0,0,0,1,6,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,144,0,0,21,27,96,143,0,0,30,32,81,102,0,0,5,8,89,52,0,0,0,5,47,77,0,0,5,24,48,75,0,1,11,15,48,63,0,2,8,15,38,77,2,0,14,17,44,99,0,1,8,15,75,29,0,0,7,5,17,59,0,0,2,4,53,79,0,0,10,11,58,31,0,1,6,9,15,142,0,0,0,15,127,541,0,0,45,45,451,POINT (104.89770709988676 11.534241708480623),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3000_4000
Phnom Penh,Doun Penh,Srah Chak,8865846853fffff,3981.66,46,46,104.92613058972222,11.584547334725078,4,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,11,0,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,10,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,156,3,6,26,32,89,114,0,6,15,25,68,106,0,7,13,46,40,86,0,7,40,23,16,102,2,4,24,19,53,84,1,0,4,15,64,64,1,4,8,17,34,50,0,1,8,10,31,85,0,1,7,13,64,30,0,1,4,6,19,114,0,4,69,21,20,87,0,4,21,16,46,16,0,0,1,2,13,164,0,0,58,71,35,765,15,17,314,209,210,POINT (104.92613058972222 11.584547334725078),0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3000_4000
Phnom Penh,Mean Chey,Stueng Mean Chey,8865846ad3fffff,3190.5,40,40,104.8915272272819,11.53526910922963,5,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,6,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,130,0,6,4,32,88,148,0,12,6,39,91,93,0,0,4,5,84,35,0,0,0,1,34,66,0,0,3,19,44,77,0,3,2,19,53,60,0,2,4,18,36,79,0,4,10,20,45,96,0,5,4,13,74,27,0,3,0,8,16,40,0,0,0,6,34,72,0,2,2,17,51,33,1,1,9,5,17,128,0,0,0,10,118,467,0,5,10,65,387,POINT (104.8915272272819 11.53526910922963),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3000_4000
Phnom Penh,Tuol Kouk,Boeng Salang,8865846a8bfffff,3543.15,158,158,104.90346950748308,11.546138341056135,4,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,6,0,0,0,0,1,7,0,0,0,0,1,2,0,0,1,0,0,5,0,0,0,0,1,5,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,7,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,179,1,8,23,64,83,156,1,10,25,43,77,114,4,2,16,56,36,94,0,0,4,12,78,103,0,6,25,26,46,91,2,4,17,35,33,73,0,4,16,23,30,85,0,4,16,30,35,110,3,2,14,47,44,34,0,1,8,12,13,120,0,1,6,23,90,101,1,3,14,28,55,25,0,0,1,12,12,164,0,0,6,85,73,785,15,10,75,255,430,POINT (104.90346950748308 11.546138341056135),0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3000_4000
Phnom Penh,Prampir Meakkakra,Veal Vong,8865846a81fffff,3363.47,62,62,104.90359951761036,11.549669476693436,4,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,7,0,0,0,0,1,2,0,0,1,0,0,5,0,0,0,0,1,5,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,7,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,179,1,10,26,66,76,158,4,5,33,48,68,114,3,4,26,57,24,95,0,0,3,19,73,107,4,7,28,24,44,94,1,6,21,29,37,77,0,6,19,19,33,86,1,7,18,22,38,113,1,5,20,46,41,34,0,2,7,14,11,120,0,0,6,34,80,101,1,2,19,32,47,24,0,1,1,9,13,164,0,5,39,80,40,800,10,20,126,273,371,POINT (104.90359951761036 11.549669476693436),0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3000_4000
Phnom Penh,Mean Chey,Stueng Mean Chey,8865846a9dfffff,3129.92,124,124,104.89304551221365,11.54899927448411,5,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,5,0,0,0,0,1,7,0,0,0,0,1,3,0,0,0,1,0,6,0,0,0,0,1,5,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,6,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,181,1,4,23,40,113,175,0,10,30,36,99,113,0,1,11,35,66,98,0,0,1,6,91,103,1,4,15,25,58,94,1,2,14,19,58,78,2,2,12,17,45,91,1,6,15,26,43,113,1,4,19,54,35,36,0,1,6,11,18,119,0,0,0,6,113,101,0,3,6,20,72,30,0,2,5,7,16,164,0,0,10,46,108,785,0,10,45,138,592,POINT (104.89304551221365 11.54899927448411),0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,3000_4000
Phnom Penh,Tuol Kouk,Boeng Salang,8865846a83fffff,3662.68,78,78,104.8986579317639,11.55231622597288,4,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,5,0,0,0,0,1,7,0,0,0,0,1,3,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,6,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,184,1,4,36,48,95,171,0,5,42,48,76,114,1,3,25,50,35,97,0,0,1,14,82,107,2,8,25,22,50,96,1,3,21,25,46,80,1,5,13,17,44,92,3,6,17,27,39,113,0,4,33,43,33,35,0,0,8,13,14,120,0,0,1,20,99,103,0,4,9,41,49,26,0,1,3,9,13,164,0,5,34,62,63,810,5,15,110,257,423,POINT (104.8986579317639 11.55231622597288),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3000_4000
Phnom Penh,Chamkar Mon,Boeng Trabaek,8865846ac5fffff,3825.53,188,188,104.92257931889688,11.543561076965409,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,6,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,9,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,166,3,14,42,32,75,128,3,5,26,24,70,111,3,6,26,51,25,86,2,2,14,36,32,101,0,8,23,30,40,81,6,10,24,13,28,68,0,5,14,22,27,69,3,4,12,17,33,84,0,3,12,13,56,33,1,5,5,7,15,118,0,8,20,34,56,86,1,9,25,27,24,27,0,0,1,4,22,154,5,5,40,68,36,760,5,55,138,285,277,POINT (104.92257931889688 11.543561076965409),0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,3000_4000
Phnom Penh,Tuol Kouk,Tuek L'ak Ti Muoy,8865846abdfffff,3262.42,202,202,104.89257124907276,11.568483235141056,5,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,9,0,0,0,0,1,4,0,0,0,1,0,7,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,4,0,0,0,1,0,6,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,185,9,6,20,44,106,177,2,13,27,56,79,112,1,2,15,44,50,94,0,0,7,10,77,107,2,7,14,24,60,100,1,6,23,15,55,83,0,5,11,19,48,89,0,8,17,22,42,112,16,20,27,23,26,38,3,2,2,6,25,119,0,0,2,9,108,103,0,2,13,26,62,29,0,0,3,10,16,174,0,0,11,73,90,805,0,30,40,259,476,POINT (104.89257124907276 11.568483235141056),0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,3000_4000
