address_subdivision,address_locality,address_line_2,h_id,price_per_m2,land_area,price,longitude,latitude,near_Koh_Pich_in_km,Koh_Pich_nearest,Koh_Pich_1_2km,Koh_Pich_2_3km,Koh_Pich_3_5km,Koh_Pich_5_10km,near_Russian_Market_in_km,Russian_Market_nearest,Russian_Market_1_2km,Russian_Market_2_3km,Russian_Market_3_5km,Russian_Market_5_10km,near_AEON_Mall_1_in_km,AEON_Mall_1_nearest,AEON_Mall_1_1_2km,AEON_Mall_1_2_3km,AEON_Mall_1_3_5km,AEON_Mall_1_5_10km,near_AEON_Mall_2_in_km,AEON_Mall_2_nearest,AEON_Mall_2_1_2km,AEON_Mall_2_2_3km,AEON_Mall_2_3_5km,AEON_Mall_2_5_10km,near_AEON_Mall_3_in_km,AEON_Mall_3_nearest,AEON_Mall_3_1_2km,AEON_Mall_3_2_3km,AEON_Mall_3_3_5km,AEON_Mall_3_5_10km,near_Bassac_Lane_in_km,Bassac_Lane_nearest,Bassac_Lane_1_2km,Bassac_Lane_2_3km,Bassac_Lane_3_5km,Bassac_Lane_5_10km,near_Koh_Norea_in_km,Koh_Norea_nearest,Koh_Norea_1_2km,Koh_Norea_2_3km,Koh_Norea_3_5km,Koh_Norea_5_10km,near_Camko_City_in_km,Camko_City_nearest,Camko_City_1_2km,Camko_City_2_3km,Camko_City_3_5km,Camko_City_5_10km,near_Olympic_Stadium_in_km,Olympic_Stadium_nearest,Olympic_Stadium_1_2km,Olympic_Stadium_2_3km,Olympic_Stadium_3_5km,Olympic_Stadium_5_10km,near_Phsar_Tmey_in_km,Phsar_Tmey_nearest,Phsar_Tmey_1_2km,Phsar_Tmey_2_3km,Phsar_Tmey_3_5km,Phsar_Tmey_5_10km,near_Boeng_Keng_Kang_1_in_km,Boeng_Keng_Kang_1_nearest,Boeng_Keng_Kang_1_1_2km,Boeng_Keng_Kang_1_2_3km,Boeng_Keng_Kang_1_3_5km,Boeng_Keng_Kang_1_5_10km,near_Wat_Phnom_in_km,Wat_Phnom_nearest,Wat_Phnom_1_2km,Wat_Phnom_2_3km,Wat_Phnom_3_5km,Wat_Phnom_5_10km,near_Chroy_Changvar_Bridge_in_km,Chroy_Changvar_Bridge_nearest,Chroy_Changvar_Bridge_1_2km,Chroy_Changvar_Bridge_2_3km,Chroy_Changvar_Bridge_3_5km,Chroy_Changvar_Bridge_5_10km,near_Vattanac_Tower_in_km,Vattanac_Tower_nearest,Vattanac_Tower_1_2km,Vattanac_Tower_2_3km,Vattanac_Tower_3_5km,Vattanac_Tower_5_10km,near_Royal_Palace_in_km,Royal_Palace_nearest,Royal_Palace_1_2km,Royal_Palace_2_3km,Royal_Palace_3_5km,Royal_Palace_5_10km,near_Sisowath_Riverside_Park_in_km,Sisowath_Riverside_Park_nearest,Sisowath_Riverside_Park_1_2km,Sisowath_Riverside_Park_2_3km,Sisowath_Riverside_Park_3_5km,Sisowath_Riverside_Park_5_10km,near_Phnom_Penh_Airport_in_km,Phnom_Penh_Airport_nearest,Phnom_Penh_Airport_1_2km,Phnom_Penh_Airport_2_3km,Phnom_Penh_Airport_3_5km,Phnom_Penh_Airport_5_10km,near_Phsar_Chas_in_km,Phsar_Chas_nearest,Phsar_Chas_1_2km,Phsar_Chas_2_3km,Phsar_Chas_3_5km,Phsar_Chas_5_10km,near_Phsar_kandal_in_km,Phsar_kandal_nearest,Phsar_kandal_1_2km,Phsar_kandal_2_3km,Phsar_kandal_3_5km,Phsar_kandal_5_10km,n_cafe_5km,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,n_gas_station_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,n_hospital_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,n_pre_school_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,n_secondary_school_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,n_university_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_seven_eleven_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,n_resturant_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,n_borey_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,n_bank_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,n_atm_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,geometry,f_bridleway,f_corridor,f_cycleway,f_disused,f_footway,f_motorway,f_path,f_pedestrian,f_primary,f_residential,f_road,f_secondary,f_service,f_steps,f_tertiary,f_track,f_trunk,f_trunk_link,f_unclassified,f_unused,price_bin
Phnom Penh,Chamkar Mon,Boeng Keng Kang Ti Muoy,8865846ae3fffff,7887.92,154,154,104.91679453858023,11.5584386468634,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,5,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,8,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,183,4,18,57,50,54,150,0,12,27,42,69,113,16,19,55,16,7,91,0,8,56,19,8,110,4,16,45,24,21,95,0,6,37,19,33,76,2,9,21,23,21,82,1,5,20,18,38,108,1,6,24,34,43,37,0,4,13,9,11,120,3,9,77,28,3,102,5,15,40,18,24,20,1,1,1,0,17,169,27,41,70,11,20,815,44,137,357,192,85,POINT (104.91679453858023 11.5584386468634),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7000_8000
Phnom Penh,Doun Penh,Chakto Mukh,8865846ae3fffff,7523.23,72,72,104.92044628437678,11.55692861028884,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,6,0,0,0,0,1,8,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,182,6,16,55,42,63,146,1,3,32,37,73,112,7,28,53,18,6,90,1,7,61,15,6,109,7,13,42,24,23,94,3,8,31,14,38,77,1,11,18,19,28,80,0,4,19,17,40,103,0,7,18,27,51,37,0,1,15,6,15,120,3,15,84,15,3,99,7,15,38,16,23,19,1,1,1,0,16,169,34,0,104,11,20,815,43,110,405,157,100,POINT (104.92044628437678 11.55692861028884),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7000_8000
Phnom Penh,Doun Penh,Phsar Kandal Ti Muoy,886584685bfffff,7524.09,232,232,104.93329209349598,11.57579541140258,2,0,0,1,0,0,4,0,0,0,1,0,3,0,0,0,1,0,6,0,0,0,0,1,10,0,0,0,0,0,2,0,0,1,0,0,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,161,0,4,32,41,84,109,0,0,16,19,74,109,0,1,32,47,29,88,0,24,43,9,12,103,0,10,26,21,46,84,0,0,8,18,58,70,0,0,18,16,36,56,0,1,7,9,39,83,0,0,10,10,63,33,0,4,4,5,20,118,1,51,36,21,9,89,0,8,23,26,32,8,0,0,0,2,6,164,0,16,37,80,31,785,0,142,237,216,190,POINT (104.93329209349598 11.57579541140258),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7000_8000
Phnom Penh,Doun Penh,Phsar Kandal Ti Pir,8865846ae7fffff,7563.92,142,142,104.92110166025569,11.565447587315624,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,178,7,18,46,42,65,147,3,7,23,38,76,112,17,31,40,16,8,90,8,27,41,8,6,110,6,19,36,31,18,96,0,8,19,28,41,78,6,8,13,20,31,74,1,8,7,23,35,105,2,6,14,37,46,34,2,4,7,10,11,120,7,41,63,5,4,98,11,17,28,17,25,15,0,2,1,0,12,164,23,51,55,15,20,815,120,196,274,125,100,POINT (104.92110166025569 11.565447587315624),0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,7000_8000
Phnom Penh,Doun Penh,Chey Chummeah,8865846ae7fffff,7210.03,138,138,104.9222972753494,11.56949112721927,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,173,12,13,38,50,60,146,3,6,20,39,78,112,14,16,54,17,11,90,12,46,12,13,7,110,7,22,21,39,21,95,1,3,15,28,48,76,1,10,14,22,29,70,2,3,9,24,32,101,2,7,7,37,48,35,2,4,4,10,15,120,14,68,23,7,8,97,12,15,26,17,27,12,0,0,2,2,8,164,30,24,74,16,20,815,114,247,199,150,105,POINT (104.9222972753494 11.56949112721927),0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7000_8000
Phnom Penh,Doun Penh,Chakto Mukh,8865846ae5fffff,7466.48,162,162,104.933242660658,11.568205601157016,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,6,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,170,3,2,42,45,78,126,0,0,11,29,86,110,0,3,52,38,17,89,9,34,32,5,9,106,2,15,23,28,38,87,1,1,18,16,51,72,0,4,14,16,38,61,1,3,5,9,43,84,0,2,11,11,60,34,2,2,3,9,18,120,18,46,40,7,9,92,5,7,27,24,29,9,0,0,1,1,7,164,0,16,67,46,35,790,34,122,306,188,140,POINT (104.933242660658 11.568205601157016),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000_8000
Phnom Penh,Doun Penh,Chakto Mukh,8865846ae5fffff,7198.15,70,70,104.935794158911,11.565694914491988,1,0,1,0,0,0,3,0,0,0,1,0,2,0,0,1,0,0,6,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,165,2,2,41,41,79,117,0,0,7,29,81,109,0,2,38,48,21,88,1,27,43,8,9,103,0,10,31,18,44,81,0,2,16,16,47,67,1,1,14,16,35,59,0,3,5,9,42,76,1,1,10,11,53,33,0,2,6,8,17,119,1,28,73,9,8,90,0,8,31,22,29,11,0,0,1,1,9,164,0,0,75,53,36,775,0,80,354,196,145,POINT (104.935794158911 11.565694914491988),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000_8000
Phnom Penh,Chamkar Mon,Boeng Keng Kang Ti Muoy,8865846ae9fffff,7464.36,78,78,104.93491477029204,11.549433203439625,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,1,7,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,10,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,154,5,13,26,47,63,116,0,2,9,40,65,108,1,6,20,44,37,85,4,3,21,45,12,96,1,3,18,39,35,69,0,10,19,16,24,66,3,2,11,18,32,51,0,1,11,14,25,63,2,2,6,10,43,33,0,3,3,16,11,118,0,10,19,79,10,85,1,7,18,39,20,15,0,0,1,2,12,154,0,1,33,80,40,750,10,40,99,384,217,POINT (104.93491477029204 11.549433203439625),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7000_8000
Phnom Penh,Doun Penh,Chakto Mukh,8865846ae5fffff,7965.23,224,224,104.93196110291105,11.56782897750251,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,6,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,172,3,3,43,45,78,130,0,0,11,32,87,110,0,7,51,38,14,89,17,28,30,5,9,106,3,19,21,25,38,88,1,2,17,16,52,72,1,6,13,15,37,61,1,4,4,12,40,85,0,3,11,12,59,36,2,2,4,10,18,120,22,47,35,7,9,95,5,11,29,20,30,10,0,0,2,0,8,164,0,16,73,40,35,800,52,121,300,182,145,POINT (104.93196110291105 11.56782897750251),0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7000_8000
Phnom Penh,Doun Penh,Chakto Mukh,8865846ae3fffff,7488.14,174,174,104.9166668262063,11.558695223156692,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,5,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,8,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,182,4,19,55,51,53,151,0,11,28,42,70,113,17,21,52,17,6,91,0,8,58,17,8,110,4,16,46,25,19,95,0,6,37,19,33,76,1,10,21,23,21,82,1,5,21,17,38,108,1,6,23,36,42,37,0,4,13,9,11,120,3,9,80,25,3,102,5,15,40,17,25,20,1,1,1,0,17,169,27,41,70,11,20,815,44,137,362,192,80,POINT (104.9166668262063 11.558695223156692),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7000_8000
Phnom Penh,Doun Penh,Chakto Mukh,8865846ae5fffff,7023.62,40,40,104.93342149926086,11.570619478452334,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,6,0,0,0,0,1,9,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,5,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,169,2,3,30,53,81,124,0,0,14,21,89,110,0,2,46,42,20,89,8,33,29,10,9,106,1,15,21,26,43,87,0,1,13,18,55,72,0,1,16,16,39,58,0,3,6,7,42,83,0,2,10,12,59,34,2,2,3,7,20,119,11,56,31,13,8,93,4,8,23,28,30,8,0,0,1,1,6,164,0,16,65,53,30,790,25,142,260,213,150,POINT (104.93342149926086 11.570619478452334),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000_8000
Phnom Penh,Chamkar Mon,Olympic,8865846a8dfffff,7366.59,56,56,104.9160216941296,11.556963307838805,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,5,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,8,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,183,2,19,54,55,53,154,0,12,31,42,69,113,10,20,61,15,7,91,0,5,43,35,8,110,6,14,43,24,23,94,0,6,38,15,35,77,1,6,23,22,25,82,1,4,22,15,40,108,0,8,21,38,41,37,0,4,11,12,10,120,0,10,57,50,3,105,3,15,37,24,26,21,0,3,0,0,18,169,6,62,54,27,20,815,20,155,321,224,95,POINT (104.9160216941296 11.556963307838805),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7000_8000
Phnom Penh,Doun Penh,Chakto Mukh,8865846ae1fffff,7566.79,34,34,104.92378448936718,11.560647873953137,2,0,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,6,0,0,0,0,1,8,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,180,6,16,52,40,66,144,1,4,26,29,84,112,11,27,51,17,6,90,4,24,49,6,7,109,5,18,38,24,24,93,4,8,23,17,41,77,7,6,15,18,31,72,2,5,13,19,33,96,3,3,16,18,56,35,1,1,12,7,14,120,9,28,71,8,4,98,4,23,28,15,28,16,1,1,1,0,13,164,21,14,93,16,20,810,66,153,369,117,105,POINT (104.92378448936718 11.560647873953137),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7000_8000
Phnom Penh,Doun Penh,Chakto Mukh,8865846aebfffff,7277.49,38,38,104.92338882116208,11.548238207627952,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,7,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,9,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,180,3,18,50,33,76,139,4,4,22,32,77,113,7,8,41,38,19,89,2,5,19,48,15,103,4,9,31,29,30,89,6,14,25,10,34,73,0,5,26,10,32,74,3,3,14,17,37,87,0,5,14,13,55,36,3,2,9,7,15,120,3,13,20,74,10,93,4,11,28,27,23,26,0,1,2,0,23,159,0,19,32,97,11,780,30,50,198,340,162,POINT (104.92338882116208 11.548238207627952),0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,7000_8000
Phnom Penh,Doun Penh,Phsar Thmei Ti Bei,8865846ae3fffff,7948.27,54,54,104.91856059399636,11.557976912925058,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,5,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,8,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,181,6,20,55,43,57,149,1,9,28,41,70,113,11,29,50,16,7,91,0,9,59,15,8,109,6,14,43,26,20,93,3,6,34,14,36,76,1,9,20,19,27,80,1,4,19,15,41,107,0,8,18,33,48,38,0,3,14,9,12,120,4,11,84,18,3,99,5,17,37,19,21,20,1,1,1,0,17,169,28,24,86,6,25,815,60,113,393,154,95,POINT (104.91856059399636 11.557976912925058),0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,7000_8000
Phnom Penh,Chamkar Mon,Boeng Keng Kang Ti Muoy,8865846ae1fffff,7852.67,226,226,104.92949443065147,11.558399020636374,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,6,0,0,0,0,1,8,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,172,2,18,45,45,62,133,1,1,17,32,82,110,9,10,51,28,12,90,4,22,44,12,8,106,1,19,30,27,29,89,4,14,14,19,38,73,2,11,11,15,34,65,4,1,11,13,36,85,0,7,10,12,56,33,0,5,8,8,12,120,5,33,67,11,4,92,4,15,36,12,25,14,0,1,1,1,11,164,0,8,75,66,15,790,15,111,388,146,130,POINT (104.92949443065147 11.558399020636374),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7000_8000
Phnom Penh,Doun Penh,Chakto Mukh,8865846ae1fffff,7762.06,126,126,104.93179349117064,11.561611687452608,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,6,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,170,2,7,47,43,71,129,0,1,13,24,91,110,2,13,51,29,15,90,4,26,42,10,8,105,3,11,34,24,33,89,1,8,16,17,47,74,2,8,10,14,40,63,2,3,8,13,37,86,1,4,9,13,59,33,0,2,9,5,17,120,2,34,72,8,4,92,2,9,41,11,29,11,0,0,2,1,8,164,0,0,82,62,20,790,10,102,385,143,150,POINT (104.93179349117064 11.561611687452608),0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,7000_8000
Phnom Penh,Chamkar Mon,Boeng Keng Kang Ti Muoy,8865846ae3fffff,7465.9,194,194,104.92028896339652,11.559412827802642,2,0,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,6,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,182,8,18,52,44,60,149,1,7,27,42,72,113,15,30,42,19,7,90,2,15,54,12,7,109,8,12,42,26,21,93,3,9,27,17,37,77,1,11,19,18,28,78,0,7,17,15,39,104,3,2,19,35,45,38,1,1,14,9,13,120,5,16,85,11,3,99,7,19,32,18,23,18,1,1,1,0,15,169,28,8,103,5,25,815,77,96,425,132,85,POINT (104.92028896339652 11.559412827802642),0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,7000_8000
Phnom Penh,Doun Penh,Chakto Mukh,8865846ae5fffff,7015.03,114,114,104.93290317367484,11.571161326465797,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,6,0,0,0,0,1,9,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,5,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,170,2,4,29,52,83,124,0,0,15,23,86,109,0,2,46,43,18,89,11,30,28,11,9,106,2,17,17,28,42,87,0,1,11,20,55,73,0,1,16,17,39,58,0,3,6,9,40,83,0,3,10,11,59,34,2,2,3,8,19,119,19,50,24,18,8,94,4,8,24,28,30,9,0,0,1,1,7,164,0,16,65,53,30,790,39,145,243,218,145,POINT (104.93290317367484 11.571161326465797),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000_8000
Phnom Penh,Chamkar Mon,Boeng Keng Kang Ti Muoy,8865846aebfffff,7873.71,234,234,104.92306829892466,11.554679557766775,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,6,0,0,0,0,1,7,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,184,10,14,50,38,72,148,2,4,23,37,82,112,6,28,48,21,9,90,2,7,55,20,6,106,6,15,38,22,25,93,6,15,19,13,40,76,2,8,19,18,29,76,0,5,16,19,36,95,1,4,16,13,61,36,0,3,13,6,14,120,8,18,59,32,3,96,10,10,39,15,22,20,1,0,2,0,17,164,13,22,107,7,15,795,30,116,381,148,120,POINT (104.92306829892466 11.554679557766775),0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,7000_8000
