address_subdivision,address_locality,address_line_2,h_id,price_per_m2,land_area,price,longitude,latitude,near_Koh_Pich_in_km,Koh_Pich_nearest,Koh_Pich_1_2km,Koh_Pich_2_3km,Koh_Pich_3_5km,Koh_Pich_5_10km,near_Russian_Market_in_km,Russian_Market_nearest,Russian_Market_1_2km,Russian_Market_2_3km,Russian_Market_3_5km,Russian_Market_5_10km,near_AEON_Mall_1_in_km,AEON_Mall_1_nearest,AEON_Mall_1_1_2km,AEON_Mall_1_2_3km,AEON_Mall_1_3_5km,AEON_Mall_1_5_10km,near_AEON_Mall_2_in_km,AEON_Mall_2_nearest,AEON_Mall_2_1_2km,AEON_Mall_2_2_3km,AEON_Mall_2_3_5km,AEON_Mall_2_5_10km,near_AEON_Mall_3_in_km,AEON_Mall_3_nearest,AEON_Mall_3_1_2km,AEON_Mall_3_2_3km,AEON_Mall_3_3_5km,AEON_Mall_3_5_10km,near_Bassac_Lane_in_km,Bassac_Lane_nearest,Bassac_Lane_1_2km,Bassac_Lane_2_3km,Bassac_Lane_3_5km,Bassac_Lane_5_10km,near_Koh_Norea_in_km,Koh_Norea_nearest,Koh_Norea_1_2km,Koh_Norea_2_3km,Koh_Norea_3_5km,Koh_Norea_5_10km,near_Camko_City_in_km,Camko_City_nearest,Camko_City_1_2km,Camko_City_2_3km,Camko_City_3_5km,Camko_City_5_10km,near_Olympic_Stadium_in_km,Olympic_Stadium_nearest,Olympic_Stadium_1_2km,Olympic_Stadium_2_3km,Olympic_Stadium_3_5km,Olympic_Stadium_5_10km,near_Phsar_Tmey_in_km,Phsar_Tmey_nearest,Phsar_Tmey_1_2km,Phsar_Tmey_2_3km,Phsar_Tmey_3_5km,Phsar_Tmey_5_10km,near_Boeng_Keng_Kang_1_in_km,Boeng_Keng_Kang_1_nearest,Boeng_Keng_Kang_1_1_2km,Boeng_Keng_Kang_1_2_3km,Boeng_Keng_Kang_1_3_5km,Boeng_Keng_Kang_1_5_10km,near_Wat_Phnom_in_km,Wat_Phnom_nearest,Wat_Phnom_1_2km,Wat_Phnom_2_3km,Wat_Phnom_3_5km,Wat_Phnom_5_10km,near_Chroy_Changvar_Bridge_in_km,Chroy_Changvar_Bridge_nearest,Chroy_Changvar_Bridge_1_2km,Chroy_Changvar_Bridge_2_3km,Chroy_Changvar_Bridge_3_5km,Chroy_Changvar_Bridge_5_10km,near_Vattanac_Tower_in_km,Vattanac_Tower_nearest,Vattanac_Tower_1_2km,Vattanac_Tower_2_3km,Vattanac_Tower_3_5km,Vattanac_Tower_5_10km,near_Royal_Palace_in_km,Royal_Palace_nearest,Royal_Palace_1_2km,Royal_Palace_2_3km,Royal_Palace_3_5km,Royal_Palace_5_10km,near_Sisowath_Riverside_Park_in_km,Sisowath_Riverside_Park_nearest,Sisowath_Riverside_Park_1_2km,Sisowath_Riverside_Park_2_3km,Sisowath_Riverside_Park_3_5km,Sisowath_Riverside_Park_5_10km,near_Phnom_Penh_Airport_in_km,Phnom_Penh_Airport_nearest,Phnom_Penh_Airport_1_2km,Phnom_Penh_Airport_2_3km,Phnom_Penh_Airport_3_5km,Phnom_Penh_Airport_5_10km,near_Phsar_Chas_in_km,Phsar_Chas_nearest,Phsar_Chas_1_2km,Phsar_Chas_2_3km,Phsar_Chas_3_5km,Phsar_Chas_5_10km,near_Phsar_kandal_in_km,Phsar_kandal_nearest,Phsar_kandal_1_2km,Phsar_kandal_2_3km,Phsar_kandal_3_5km,Phsar_kandal_5_10km,n_cafe_5km,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,n_gas_station_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,n_hospital_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,n_pre_school_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,n_secondary_school_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,n_university_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_seven_eleven_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,n_resturant_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,n_borey_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,n_bank_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,n_atm_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,geometry,f_bridleway,f_corridor,f_cycleway,f_disused,f_footway,f_motorway,f_path,f_pedestrian,f_primary,f_residential,f_road,f_secondary,f_service,f_steps,f_tertiary,f_track,f_trunk,f_trunk_link,f_unclassified,f_unused
Phnom Penh,Doun Penh,Chakto Mukh,8865846aebfffff,6970.5,114,794637.0,104.92387347091676,11.553969400830924,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,6,0,0,0,0,1,7,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,182,10,13,50,39,70,146,2,4,22,33,85,112,6,20,49,27,10,90,2,10,46,26,6,106,7,12,40,20,27,93,6,15,16,16,40,75,3,5,21,17,29,75,0,6,15,19,35,93,1,4,16,13,59,36,0,3,13,6,14,120,8,17,52,40,3,95,10,10,38,15,22,20,1,0,2,0,17,110,6,18,50,24,12,629,24,90,242,177,96,POINT (104.92387347091676 11.553969400830924),0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
Phnom Penh,Chraoy Chongvar,Bak Kaeng,886580d361fffff,199.5,74,14763.0,104.91221144978172,11.729589584442223,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,14,0,0,0,0,0,27,0,0,0,0,0,19,0,0,0,0,0,21,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,17,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,21,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,POINT (104.91221144978172 11.729589584442223),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Phnom Penh,Saensokh,Khmuonh,886580d25dfffff,462.5,106,49025.0,104.85644192500696,11.64948472562588,14,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,6,0,0,0,0,1,19,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0,0,1,11,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,1,10,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,1,1,1,2,6,18,1,2,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,POINT (104.85644192500696 11.64948472562588),0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
Phnom Penh,Doun Penh,Boeng Reang,8865846ae7fffff,5848.0,132,771936.0,104.92400367545872,11.568305768624342,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,172,5,20,37,44,66,146,3,6,16,38,83,111,10,18,55,18,10,90,20,34,21,7,8,110,14,14,23,36,23,94,0,6,18,22,48,76,2,8,17,19,30,69,3,4,5,25,32,96,1,8,9,29,49,35,3,4,2,9,17,120,19,66,23,4,8,96,11,16,25,19,25,13,0,0,2,2,9,110,14,20,48,12,16,649,96,196,157,104,96,POINT (104.92400367545872 11.568305768624342),0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
Phnom Penh,Pur SenChey,Kakab,8865846f53fffff,1674.5,180,301410.0,104.82510375505368,11.53751074189085,12,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,1,0,1,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,21,1,0,4,4,12,44,1,0,7,7,29,1,0,0,0,0,1,9,1,0,2,2,4,0,0,0,0,0,0,4,0,0,0,0,4,8,0,2,0,0,6,23,0,1,2,2,18,3,0,0,1,0,2,8,0,0,2,0,6,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,3,1,12,0,0,0,0,0,0,4,0,0,0,0,4,POINT (104.82510375505368 11.53751074189085),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Phnom Penh,Chraoy Chongvar,Preaek Ta Sek,8865846999fffff,775.0,114,88350.0,104.89868121082444,11.649235688927078,11,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,1,18,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,6,0,0,0,0,1,10,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,8,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,10,0,0,0,0,0,9,0,0,0,0,1,12,0,0,0,0,0,8,0,0,0,0,1,9,0,0,0,0,1,16,0,0,1,5,10,24,0,0,0,7,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,1,4,7,0,0,2,1,4,3,0,0,0,1,2,3,0,0,0,1,2,9,0,0,0,2,7,0,0,0,0,0,0,1,0,0,0,0,1,13,0,0,1,6,6,0,0,0,0,0,0,4,0,0,0,0,4,POINT (104.89868121082444 11.649235688927078),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Phnom Penh,Dangkao,Dangkao,886584618dfffff,2156.5,212,457178.0,104.87488691106674,11.498715792234703,9,0,0,0,0,1,6,0,0,0,0,1,8,0,0,0,0,1,11,0,0,0,0,0,4,0,0,0,1,0,8,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,7,0,0,0,0,1,9,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,6,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,17,1,0,2,2,12,33,3,1,3,8,18,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,2,7,0,0,1,2,4,17,0,0,0,3,14,4,0,0,0,0,4,6,1,0,1,0,4,0,0,0,0,0,0,4,0,0,1,0,3,36,3,3,4,5,21,4,0,0,0,0,4,0,0,0,0,0,0,POINT (104.87488691106674 11.498715792234703),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Phnom Penh,Saensokh,Khmuonh,8865846d6dfffff,740.5,162,119961.0,104.84812338079972,11.62575055629378,13,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,4,0,0,0,1,0,17,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,11,0,0,0,0,0,9,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,11,0,0,0,0,0,11,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0,10,0,0,0,0,0,23,0,1,0,3,19,34,0,1,1,4,28,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,5,0,1,0,0,4,4,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,12,0,0,1,1,10,8,0,0,0,0,8,0,0,0,0,0,0,POINT (104.84812338079972 11.62575055629378),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Phnom Penh,Mean Chey,Chak Angrae Leu,8865846137fffff,2538.5,216,548316.0,104.90844495158862,11.52327415162221,4,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,8,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,8,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,6,0,0,0,0,1,7,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,114,0,0,10,32,72,104,0,0,16,32,56,81,0,0,0,9,72,25,0,0,1,2,22,58,0,0,2,5,51,65,0,1,7,17,40,58,1,1,4,12,40,61,0,1,7,12,41,45,0,0,1,12,32,22,0,0,3,9,10,36,0,0,1,6,29,61,0,0,6,9,46,30,1,1,2,4,22,71,0,0,0,12,59,299,0,0,16,36,247,POINT (104.90844495158862 11.52327415162221),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Phnom Penh,Chbar Ampov,Preaek Thmei,88658478c9fffff,178.5,64,11424.0,105.01243399369427,11.464083523927506,12,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,20,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,19,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,21,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (105.01243399369427 11.464083523927506),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Phnom Penh,Dangkao,Pong Tuek,88658460b9fffff,152.5,182,27755.0,104.81874385544836,11.458321381615765,16,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,10,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,POINT (104.81874385544836 11.458321381615765),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phnom Penh,Pur SenChey,Trapeang Krasang,8865846c45fffff,423.5,246,104181.0,104.80146813302508,11.561139480251262,15,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,9,0,0,0,0,1,15,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,1,0,13,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,3,9,25,0,0,2,6,17,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,1,0,0,0,0,1,5,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,POINT (104.80146813302508 11.561139480251262),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Phnom Penh,Pur SenChey,Kamboul,8865846c11fffff,282.5,72,20340.0,104.75354388635618,11.56145801928199,20,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,14,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,9,0,0,0,0,1,18,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,POINT (104.75354388635618 11.56145801928199),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Phnom Penh,Pur SenChey,Kakab,8865846f1dfffff,2121.5,162,343683.0,104.82921101417745,11.55514763366989,12,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,7,0,0,0,0,1,12,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,1,0,1,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,31,0,0,7,6,18,58,0,0,9,15,34,1,0,0,0,0,1,11,0,0,2,2,7,1,0,0,0,0,1,5,0,0,0,0,5,9,0,0,0,3,6,23,0,0,4,6,13,9,0,0,0,0,9,9,0,0,1,3,5,0,0,0,0,0,0,8,0,0,0,0,8,18,0,1,1,3,13,0,0,0,0,0,0,4,0,0,0,0,4,POINT (104.82921101417745 11.55514763366989),0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
Phnom Penh,Pur SenChey,Phleung Chheh Roteh,8865846e47fffff,426.0,188,80088.0,104.81822889894654,11.501322136523951,14,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,1,14,0,0,0,0,0,14,0,0,0,0,0,7,0,0,1,3,3,19,1,0,2,6,10,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,1,0,7,1,0,0,0,1,0,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,3,10,4,0,0,0,0,4,0,0,0,0,0,0,POINT (104.81822889894654 11.501322136523951),0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
Phnom Penh,Prampir Meakkakra,Boeng Proluet,8865846a8dfffff,6189.0,144,891216.0,104.91151878512406,11.55123449084267,3,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,7,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,4,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,8,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,180,7,10,44,59,60,155,4,7,28,43,73,113,0,10,62,28,13,93,0,3,10,61,19,107,8,10,28,37,24,90,0,9,34,20,27,77,0,5,27,19,26,81,1,6,18,23,33,109,3,3,15,49,39,34,1,3,9,13,8,120,0,2,26,70,22,103,2,5,31,40,25,22,0,1,2,3,16,110,0,9,51,38,12,645,8,24,197,280,136,POINT (104.91151878512406 11.55123449084267),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Phnom Penh,Pur SenChey,Samraong Kraom,8865846f33fffff,462.5,152,70300.0,104.81457184743998,11.57665250483942,14,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,7,0,0,0,0,1,15,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,1,0,12,0,0,0,0,0,12,0,0,0,0,0,17,0,0,1,1,15,34,0,0,3,8,23,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,6,0,0,2,1,3,0,0,0,0,0,0,2,0,0,0,0,2,13,0,1,0,6,6,0,0,0,0,0,0,4,0,0,0,0,4,POINT (104.81457184743998 11.57665250483942),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Phnom Penh,Chbar Ampov,Preaek Thmei,8865846145fffff,486.0,98,47628.0,104.95167695285002,11.488157547779592,7,0,0,0,0,1,7,0,0,0,0,1,6,0,0,0,0,1,14,0,0,0,0,0,3,0,0,0,1,0,7,0,0,0,0,1,6,0,0,0,0,1,13,0,0,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1,7,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,1,9,0,0,0,0,1,14,0,0,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1,20,0,3,3,0,14,21,0,0,8,0,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,3,7,0,1,1,2,3,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,1,0,3,1,0,0,0,0,1,3,0,0,1,0,2,12,0,0,0,4,8,4,0,0,0,0,4,4,0,0,0,4,0,POINT (104.95167695285002 11.488157547779592),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Phnom Penh,Russey Keo,Kilomaetr Lekh Prammuoy,88658469dbfffff,1293.5,130,168155.0,104.9034562394638,11.631345626537826,9,0,0,0,0,1,10,0,0,0,0,0,9,0,0,0,0,1,4,0,0,0,1,0,16,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,4,0,0,0,1,0,8,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,11,0,0,0,0,0,6,0,0,0,0,1,7,0,0,0,0,1,31,0,0,3,7,21,39,1,0,4,8,26,0,0,0,0,0,0,2,0,0,0,0,2,5,0,0,0,0,5,12,0,1,1,3,7,14,0,0,2,4,8,8,0,1,0,2,5,7,0,0,2,1,4,10,0,0,3,1,6,0,0,0,0,0,0,7,0,0,0,0,7,18,0,2,4,4,8,8,0,0,0,0,8,24,0,0,0,4,20,POINT (104.9034562394638 11.631345626537826),0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Phnom Penh,Pur SenChey,Chaom Chau,88658461b7fffff,2450.0,152,372400.0,104.84441626434,11.525863521914191,11,0,0,0,0,0,7,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,11,0,0,0,0,0,9,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,8,0,0,0,0,1,10,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,1,10,0,0,0,0,0,10,0,0,0,0,0,2,0,0,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,34,0,0,3,7,24,58,1,0,3,9,45,2,0,0,0,1,1,10,0,1,0,4,5,0,0,0,0,0,0,7,0,0,0,0,7,8,0,0,0,2,6,34,0,1,5,5,23,11,0,0,0,1,10,9,0,0,1,2,6,0,0,0,0,0,0,8,0,0,0,2,6,33,0,1,4,5,23,4,0,0,0,0,4,8,0,0,0,0,8,POINT (104.84441626434 11.525863521914191),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
