name,lat,lon
បុរី ខាសិន ភ្នំពេញ,11.5073036,104.8190878
Borey H,11.5183415,104.8556628
បុរីរមនា ឈូកវ៉ា​១,11.595054,104.8142248
Borey Eden Garden,11.5629433,104.8312697
បុរីគៀងហ៊ត គម្រោង50ម៉ែត្រ,11.4832226,104.848094
បុរី ពិភពថ្មី ឈូកវ៉ា ៣,11.5704564,104.8323972
Borey Lim Chheang Hak Veal Sbov,11.5615513,104.9152103
បុរីសុវណ្ណភូមិ,11.7287797,104.9096298
បូរី អេសធី,11.4688145,104.9078538
Borey Piphup Thmey Chamkar Doung III,11.5868074,104.9040333
Borey Piphup Thmey Chamka Doung,11.5101419,104.8827015
បុរីឡុងនី គម្រោងទី២ (ទួលពង្រ២),11.5240269,104.8597217
Borey phnom meas,11.523332,104.904923
