name,lat,lon
មន្ទីរពេទ្យ ១៦​ ឧសភា,11.5124867,104.9486669
kunphakbopha hospital,11.5781598,104.9198105
ម៉េង​ រត័្ននីន,11.5605846,104.9170724
Ardmore Aesthetic Clinic Cambodia,11.5654891,104.9229629
Hospital Visalsok,11.5610774,104.9291321
RTDC Pasteur BKK1,11.5587863,104.925463
Mahkota Cambodia ការិយាល័យតំណាង មន្ទីរពេទ្យម៉ាកូតា,11.5585283,104.9095352
ពេទ្យធ្មេញ,11.5627158,104.9185704
PP Hope Urologist Sopheak,11.568131,104.9124381
គ្លីនិក ផិតរ៉ាដា Diabetes Clinic,11.5476944,104.9165779
