name,lat,lon
Magnolia Restaurant,11.5580364,104.9252112
ម្លិះ,11.5531531,104.9291294
Sleuk Chhouk Restaurant ភោជនីយដ្ឋាន ស្លឹកឈូក,11.559676,104.9262309
ភោជនីយដ្ឋាន អាម៉ូដឹម,11.5718232,104.9208742
Friends the Restaurant,11.5666948,104.9290885
Blue Dolphin Bar and Restaurant or Golden dolphin River,11.5668952,104.9279497
Kalizira Restaurant,11.5711168,104.9262319
Thmor Da Restaurant,11.5688083,104.9176462
Taj Mahal Restaurant,11.5701568,104.9262731
Haveli Indian Restaurant,11.5545945,104.9236233
Mesa Restaurant – Phnom Penh,11.553767,104.9262986
កាកា មីនីម៉ាត,11.5737303,104.9279393
Romduol Khmer Restaurant,11.5726287,104.9290156
ភោជនីយដ្ឋាន ទុនហ៊ង 老地方海鮮酒家,11.5617758,104.9194875
ភោជនីយដ្ឋាន ​វ័ន​ ម៉រ,11.5800711,104.8957185
AURA - Phnom Penh,11.5531246,104.9297785
Sam Too Restaurant,11.5691777,104.9192223
La Ferme de Bassac Restaurant,11.5649052,104.9250243
Kanazawa Japanese Restaurant,11.5727045,104.9288653
ភោជនីយដ្ឋាន និង រង្គសាល ទន្លេសាប,11.5770434,104.9257851
អាហារដ្ឋាន កឺកឺ ផ្សារថ្មី,11.5709851,104.9200391
Le Palace Chinese Restaurant,11.5789501,104.9159326
ភោជនីយដ្ឋាន សូរិយា,11.5679033,104.9201951
Blue eyes bar and restaurant,11.5748326,104.9267138
ភោជនីយដ្ឋាន,11.5730273,104.9278098
The Golden Era Delish Kitchen (Indian & Nepalese Restaurant),11.5677161,104.9262715
Banteay Srey Restaurant,11.566471,104.9291839
HOUR HAK restaurant 和合白粥饭店,11.5721907,104.927243
ឆេ តុងតុង ភ្នំពេញ,11.5675062,104.9311207
Surn Yi Vegetarian.,11.5638905,104.9269683
ភោជនីយដ្ឋាន ម៉ា​ម៉ា,11.5613864,104.9180241
ប៉េប៉េ ប៊ីស្រ្តូ,11.5664323,104.9291996
TASTY INDIAN RESTAURANT,11.5723271,104.9264214
អ្នកម្តាយ Restaurant,11.5615266,104.9191406
M9 Kirirom Hotel Restaurant & Mart,11.5766027,104.9260836
La Pergola Restaurant & Red Pool Bar,11.5636514,104.9269873
LaBaab Restaurant,11.572302,104.918009
R&F Restaurant and Bar,11.5257816,104.9281831
Khmer Surin Restaurant ភោជនីយដ្ឋាន ខ្មែរ​សុរិន្ទ,11.5548955,104.9249179
Namaste India Restaurant (Tonle Bassac),11.5531441,104.9293335
Dakshin's Restaurant Phnom Penh,11.552331,104.9270611
Grill and Chill,11.5328584,104.9154718
EuroAsia Hotel and Restaurant,11.5729686,104.927488
Baldwin's Bistro,11.5596591,104.927721
ភោជនីយដ្ឋាន ម៉ាស៊ីង,11.5533509,104.9238294
Royal Café Bar And Restaurant,11.5680662,104.9259779
Best Food,11.5725493,104.9342999
Market Café Restaurant & Lounge,11.5661673,104.9281542
Tangail restaurant and guesthouse,11.571527,104.9266719
Sonargao Halal Restaurant,11.5794799,104.9157191
River Breeze Hotel & Restaurant,11.5753956,104.9267903
Namaste India Restaurant BKK,11.5534337,104.923307
អាហារដ្ឋាន អូរឬស្សី សាខាទី 3,11.5625575,104.9219733
ភោជនីយដ្ឋាន សុងសេង - Song Seng Restaurant,11.5715569,104.9249793
ពិសា Pisa old Market Restaurant,11.5734538,104.9257759
ម៉ាម៉ា ថៃ,11.5497406,104.9264218
