name,lat,lon
ស្ថានីយ៍ប្រេងឥន្ធនៈ PTT ផ្លូវព្រៃស,11.4943162,104.8633008
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី,11.646736,104.8624138
ភីធីធី ខេភីអិន សែនសុខ,11.6154441,104.8493676
ស្ថានីយ​ភីធីធី ចម្ការ​ដូង,11.518871,104.8893591
ហាងកាហ្វេ អាម៉ាស្សូន,11.5349599,104.9144256
KB PRASAC ATM - PTT Gasoline Station Steung Meanchey,11.5431709,104.893636
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី ប៉េងហួត បឹងស្នោ,11.5336416,104.9612056
ភីធីធី វត្ត​ទួល,11.6112982,104.9018547
PTT Gas Station,11.6195945,104.8917555
ភីធីធី បែកចាន,11.5113549,104.7522693
ហ្វឺកាលី ភីធីធី (សែនសុខ),11.5902709,104.8807231
ស្ថានីយ​ប្រេង​ឥន្ធនៈភីធីធី,11.620001,104.8916344
ស្ថានីយ​ភីធីធី ហ្គ្រេន​ភ្នំពេញ ២,11.634706,104.8692877
សេវេន-អ៊ីឡេវេន | ភីធីធី ខាំកូ,11.5984454,104.9007473
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី ចាក់អង្រែ​ក្រោម,11.4975266,104.9423407
ភីធីធី សែន​សុខ,11.5715017,104.8645405
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី,11.5322836,104.9952218
ស្ថានីយ​ភីធីធី និរោធ,11.529391,104.9441558
ភីធីធី ព្រៃ​ទា,11.5478229,104.8222293
US STORE - PTT (Mong Rithy Street),11.5903194,104.8813676
Cafe Amazon,11.5877624,104.9071667
ស្ថានីយ​ភីធីធី មហាវិថី​ហាណូយ,11.6268739,104.8560252
ស្ថានីយ​ភីធីធី វត្ត​ឫស្សី​សាញ់,11.5033231,104.8744939
ACLEDA ATM - PTT (St. Mong Reththy),11.5903271,104.8810652
សេវេន-អ៊ីឡេវេន | ភីធីធី វ៉េងស្រេង,11.5351866,104.8838212
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី តាខ្មៅ,11.4823006,104.9445558
ស្ថានីយ៍ PTT ចោមចៅ,11.5228217,104.821805
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី ព្រែក​ហូរ (​៥០​ម៉ែត្រ),11.4575924,104.9267986
ភី​ធី​ធី​ កោះ​នរា​,11.5436876,104.9613387
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភី​ធី​ធី​ កោះ​ក្របី​,11.4753536,104.9595056
PTT,11.442581,104.884921
kimhong Hotbread-សាខា សែនសុខ (PTT),11.5903692,104.8810916
Bayon Restaurant - Branch : PTT Kob Srov,11.542814,104.8120728
ស្ថានីយ​ភីធីធី ស្វាយប៉ាក,11.6381399,104.8829305
WOORI ATM - PTT Station Ta Ngov,11.5292892,104.9439476
ស្ថានីយ​ភីធីធី កប់ស្រូវ,11.5763333,104.8031389
ហ្គារាសសាំង តេលា,11.5619393,104.8961636
PTT & Cafè Amazon PH 50m,11.4607127,104.9100677
WOORI ATM - PTT Station Borey Peng Huoth Boeung Snor,11.5339223,104.961562
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី វិមានឈ្នះឈ្នះ,11.6765111,104.8823191
ACLEDA ATM - PTT Station (Akreiy Ksatr),11.577207,104.9555835
វាសនាptt,11.5734804,104.886125
សេវេន-អ៊ីឡេវេន | ភីធីធី អរិយក្សត្រ,11.5771093,104.9556031
ACLEDA ATM - PTT Prek Barang,11.529298,104.9439672
PTT Amazon Grand Phnom Penh,11.6469168,104.8627636
ភីធីធី មហាវិថីឈ្នះឈ្នះ,11.6501378,104.8576895
សេវេន-អ៊ីឡេវេន | ភីធីធី កាកាប,11.5668799,104.8241558
PTT,11.6568537,104.7597453
