name,lat,lon
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​តូតាល់ (៥០ ម៉ែត្រ)​,11.4577509,104.9160877
Total Solar Distributed Generation Cambodia,11.5431426,104.9038936
WOORI ATM /Cash-in - Total Station Toul Tompong,11.5412513,104.9092698
WOORI ATM/Cash-In- Total Station Tep Phan,11.5619252,104.8937986
WOORI ATM - Total Station Toul Sangke 2,11.6069965,104.909874
PP-Total gan cau SG,11.531755,104.936962
Total Energies Road42 (ស្ថានីយ​តូតាល់ ផ្លូវ​៤២),11.599435,104.7558234
PayGo,11.5413299,104.9093851
ស្ថានីយ​តូតាល់,11.4602906,104.9401314
PayGo,11.56253,104.91183
តូតាល់អេននឺរជីកួរស្រូវ,11.4441336,104.8853053
PayGo,11.581446,104.9193698
ស្ថានីយ​តូតាល់ ឫស្សី​កែវ​២,11.6426744,104.8773928
Rainbow Cambodia - USA Total Cleaning System since 1936,11.5455074,104.9085454
KB PRASAC ATM - TOTAL Energies Tep Phan ATM,11.5619215,104.8938093
ស្ថានីយប្រេង​ កាលតិច,11.5437966,104.922729
ស្ដារប័កស៍ | តូតាល់​ចម្ការ​ដូង,11.5143568,104.8902379
ស្ថានីយ​តូតាល់ ព្រែក​ហូរ,11.4599842,104.9400473
PayGo,11.5385497,104.910214
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី វត្ត​ភ្នំ,11.5813711,104.9197132
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី ប៉ាស្ទ័រ,11.558891,104.9254575
ស្ថានីយប្រេងឥន្ធនៈភីធីធី សាខាផ្សារថ្មី,11.5685483,104.9201977
ស្ថានីប្រេងឥន្ទនៈ ភីធីធី,11.5528944,104.8850262
ស្ថានីយ​ប្រេង​ឥន្ធនៈ ភីធីធី នាគ​វ័ន្ត,11.5705218,104.9050847
ស្ថានីយ៍ប្រេងឥន្ធនៈ ភីធីធី​ (ផ្សារអូឡាំពិច),11.5549349,104.9102759
ក្រុមហ៊ុន​ភីធីធី (កម្ពុជា​) ចំកាត់,11.5679312,104.9108218
ស្ថានីយ៍ប្រេង​ឥន្ធនៈ ភីធីធីបូកគោ,11.5444571,104.9220913
ភីធីធី ទួលសង្កែ,11.5877945,104.9071108
ស្ថានីយប្រេងឥន្ធនៈ​ភីធីធី,11.5306481,104.9303633
Ptt,11.5429183,104.8935406
ភីធីធី ភ្នំពេញ​ថ្មី,11.5744282,104.8857259
ស្ថានីយ៍ប្រេងឥន្ធនៈ ភីធីធី សាខាទេពផន,11.5622563,104.8956582
ស្ថានីយ​ភីធីធី បុរីកីឡា,11.56601,104.911306
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី សាខាបឹង​ត្របែក,11.536634,104.9207141
ស្ថានីយ៍ឥន្ធនៈ ភីធីធី ផ្លូវ៤៣០,11.5398374,104.9104745
ស្ថានីយប្រេងឥន្ធនៈ ភីធីធី​ | ស្ទឹងមានជ័យ,11.5428781,104.8936163
PTT ទួលស្វាយព្រៃ២,11.5520879,104.9056208
ស្ថានីយ​ប្រេង​ឥន្ធនៈភី​ធី​ធី (​៦​អា),11.6098243,104.9282061
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី (​ជ្រោយ​ចង្វា​),11.6039134,104.9303255
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី,11.5589634,104.8500933
ភីធីធី,11.5765268,104.891201
ស្ថានីយប្រេងឥន្ធនៈ ភីធីធី,11.5319622,104.8862399
ភីធីធី អង់តែន​ទួលគោក,11.5851437,104.9007054
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភី​ធី​ធី បឹង​ឈូក​,11.5667435,104.8531595
ស្ថានីយប្រេងឥន្ធនៈ ភីធីធី,11.5979003,104.8696578
ស្ថានីយប្រេង​ឥន្ធនៈភីធីធី ម៉ុងឫទ្ធី,11.5904884,104.8813549
ស្ថានីយ​ភីធីធី Northbridge,11.5539706,104.8710409
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី ចោមចៅ,11.5345302,104.8281553
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​​ភីធីធី ៣៧១,11.5232093,104.8985646
ស្ថានីយ​ភីធីធី ផ្សារ​ហេងលី,11.5608321,104.8895181
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី,11.603095,104.9268077
ស្ថានីយ​ភីធីធី ផ្លូវ​១៦៣,11.5350261,104.9142871
PTT Gas Station and Amazon Cafe,11.5521983,104.9055904
ភីធីធី អ៊ីអន សែន​សុខ,11.6057799,104.8865888
ស្ថានីយ៍ប្រេងឥន្ធនៈ ភីធីធី ធីខេ,11.5876803,104.8990149
ភីធីធី ខេមខូ,11.5983025,104.9006044
Café Amazon Ptt Station Toul Kork,11.5851469,104.9006571
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធី​ធី ច្បារ​អំពៅ​,11.5327494,104.9538752
ភីធីធី AsianHope,11.5934347,104.8512385
ស្ថានីយ៍ ភីធីធី គោកឃ្លាង,11.575049,104.8638006
ស្ថានីយ​ប្រេង​ឥន្ធនៈភីធីធី,11.496593,104.8929539
PTT Gas Station 271,11.5321125,104.9132656
ស្ថានីយ​ភីធីធី ពោធិចិនតុង,11.5726897,104.8414648
ស្ថានីយប្រេងឥន្ធនៈ ភីធីធី ទួលពង្រ,11.5017586,104.841126
Amazon Café PTT TK Gas Station,11.5876689,104.8991033
ស្ថានីយ​ប្រេង​ឥន្ធនៈភីធីធី កប់​ស្រូវ,11.5428544,104.8116815
ស្ថានីយប្រេងឥន្ធនៈ ភីធីធី ព្រៃព្រីង,11.5228668,104.8222336
ស្ថានីយប្រេងឥន្ធនៈ ភីធីធី ព្រៃកី,11.487583,104.816505
ស្ថានីយ​ភីធីធី តាំង​ក្រសាំង,11.5631949,104.8418706
ស្ថានីយប្រេងឥន្ធនៈ ភីធីធី ភូមិម័ល,11.5201532,104.8826484
កាហ្វេអាម៉ាហ្សូន និង ស្ថានីយ៍ឥន្ធនៈ ភីធីធី ២៧១,11.5319879,104.9131179
ភីធីធី ក្រាំងធ្នុង,11.5826317,104.8462589
ស្ថានីយឥន្ធនៈ ភីធីធី,11.5581848,104.8568687
PTT,11.5818288,104.8480106
ស្ថានីយប្រេងឥន្ធនៈ ភីធីធី ព្រៃស,11.4986365,104.872503
ស្ថានីយ៍ប្រេងឥន្ទន: ភីធីធី,11.549044,104.8402632
ស្ថានីយ​ភីធីធី កាកាប,11.5667997,104.824302
PTT Mart,11.552878,104.8847172
សេវេន-អ៊ីឡេវេន | ភីធីធី ព្រលាន,11.5587699,104.8498869
ស្ថានីយ៍ប្រេងឥន្ធនៈ​ ភីធីធី | បឹង​តាម៉ាត,11.51629,104.8989719
Café Amazon PTT Steung Meanchey,11.5428035,104.8936371
ស្ថានីយប្រេងឥន្ធនៈ ភីធីធី ផ្សារចំការដូង,11.5073062,104.8879235
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី,11.5483292,104.9113587
ភីធីធី វេងស្រេង សេនធ័រ,11.5348259,104.8834373
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី អរិយក្សត្រ,11.5770909,104.9555185
សេវេន-អ៊ីឡេវេន | ភីធីធី​បូកគោ,11.5443333,104.9219069
សេវេន-អ៊ីឡេវេន | នាគវ័ន្ត (ភីធីធី),11.570494,104.9054107
សេវេន-អ៊ីឡេវេន | ភីធីធីស្ទឹងមានជ័យ,11.5431006,104.8937116
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី វេងស្រេង,11.5316387,104.861288
MOHANOKOR ATM PTT Sansom Kosal,11.5319843,104.9131371
PTT Charging Station,11.5739881,104.885848
ស្ថានីយ៍ប្រេងឥន្ធនៈ PTT ផ្លូវព្រៃស,11.4943162,104.8633008
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី,11.646736,104.8624138
ភីធីធី ខេភីអិន សែនសុខ,11.6154441,104.8493676
ស្ថានីយ​ភីធីធី ចម្ការ​ដូង,11.518871,104.8893591
ហាងកាហ្វេ អាម៉ាស្សូន,11.5349599,104.9144256
KB PRASAC ATM - PTT Gasoline Station Steung Meanchey,11.5431709,104.893636
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី ប៉េងហួត បឹងស្នោ,11.5336416,104.9612056
ភីធីធី វត្ត​ទួល,11.6112982,104.9018547
PTT Gas Station,11.6195945,104.8917555
ភីធីធី បែកចាន,11.5113549,104.7522693
ហ្វឺកាលី ភីធីធី (សែនសុខ),11.5902709,104.8807231
ស្ថានីយ​ប្រេង​ឥន្ធនៈភីធីធី,11.620001,104.8916344
ស្ថានីយ​ភីធីធី ហ្គ្រេន​ភ្នំពេញ ២,11.634706,104.8692877
សេវេន-អ៊ីឡេវេន | ភីធីធី ខាំកូ,11.5984454,104.9007473
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី ចាក់អង្រែ​ក្រោម,11.4975266,104.9423407
ភីធីធី សែន​សុខ,11.5715017,104.8645405
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី,11.5322836,104.9952218
ស្ថានីយ​ភីធីធី និរោធ,11.529391,104.9441558
ភីធីធី ព្រៃ​ទា,11.5478229,104.8222293
US STORE - PTT (Mong Rithy Street),11.5903194,104.8813676
Cafe Amazon,11.5877624,104.9071667
ស្ថានីយ​ភីធីធី មហាវិថី​ហាណូយ,11.6268739,104.8560252
ស្ថានីយ​ភីធីធី វត្ត​ឫស្សី​សាញ់,11.5033231,104.8744939
ACLEDA ATM - PTT (St. Mong Reththy),11.5903271,104.8810652
សេវេន-អ៊ីឡេវេន | ភីធីធី វ៉េងស្រេង,11.5351866,104.8838212
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី តាខ្មៅ,11.4823006,104.9445558
ស្ថានីយ៍ PTT ចោមចៅ,11.5228217,104.821805
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី ព្រែក​ហូរ (​៥០​ម៉ែត្រ),11.4575924,104.9267986
ភី​ធី​ធី​ កោះ​នរា​,11.5436876,104.9613387
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភី​ធី​ធី​ កោះ​ក្របី​,11.4753536,104.9595056
PTT,11.442581,104.884921
kimhong Hotbread-សាខា សែនសុខ (PTT),11.5903692,104.8810916
Bayon Restaurant - Branch : PTT Kob Srov,11.542814,104.8120728
ស្ថានីយ​ភីធីធី ស្វាយប៉ាក,11.6381399,104.8829305
WOORI ATM - PTT Station Ta Ngov,11.5292892,104.9439476
ស្ថានីយ​ភីធីធី កប់ស្រូវ,11.5763333,104.8031389
ហ្គារាសសាំង តេលា,11.5619393,104.8961636
PTT & Cafè Amazon PH 50m,11.4607127,104.9100677
WOORI ATM - PTT Station Borey Peng Huoth Boeung Snor,11.5339223,104.961562
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី វិមានឈ្នះឈ្នះ,11.6765111,104.8823191
ACLEDA ATM - PTT Station (Akreiy Ksatr),11.577207,104.9555835
វាសនាptt,11.5734804,104.886125
សេវេន-អ៊ីឡេវេន | ភីធីធី អរិយក្សត្រ,11.5771093,104.9556031
ACLEDA ATM - PTT Prek Barang,11.529298,104.9439672
PTT Amazon Grand Phnom Penh,11.6469168,104.8627636
ភីធីធី មហាវិថីឈ្នះឈ្នះ,11.6501378,104.8576895
សេវេន-អ៊ីឡេវេន | ភីធីធី កាកាប,11.5668799,104.8241558
PTT,11.6568537,104.7597453
ស្ថានីយ៍ប្រេងឥន្ធនៈកាល់តិច​កាលមែត្រ,11.5799264,104.9172523
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​កាល់តិច អប្សរា,11.5561607,104.9208139
ស្ថានីយប្រេង កាល់តិច,11.5627016,104.9122851
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​កាល់​តិច​ ឫស្សីកែវ​,11.5943866,104.9181364
ស្ថានីយ​ប្រេង កាល់តិច បឹងកេងកង,11.5492725,104.9285718
ស្ថានីយ​កាល់​តិច ទឹក​ល្អក់,11.560591,104.9009596
ស្ថានីកាល់តិចបឹងកក់,11.5744749,104.9040414
ស្ថានីយ​ប្រេង​កាល់តិច,11.5958333,104.9311111
ស្ថានីយប្រេងឥន្ធនៈ កាលតិច,11.536629,104.9231967
ស្ថានីយ​កាល់​តិច ទួល​សង្កែ,11.5878273,104.9130172
កាល់តិច ផ្សារ​ដើមគរ,11.5527455,104.9035542
ស្ថានីយ៌ប្រេងឥន្ធនៈ កាល់តិច ស្ទឹងមានជ័យ,11.5406387,104.8906618
ស្ថានីយប្រេង​ កាលតិច,11.5437966,104.922729
ស្ថានីយ៍ចាក់ប្រេង កាលតិច ផ្លវូ២០០៤,11.5528434,104.8838995
ស្ថានីយ​កាល់​តិច ទួល​គោក,11.5765183,104.8996801
កាហ្វេ ផ្លឹស កាលតិច សែនសុខ,11.5866284,104.8822363
Caltex,11.5658695,104.8415498
Caltex,11.5742238,104.9043264
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​កាល់​តិច​ ២៧១,11.5268815,104.9211804
Caltex Toulkork Indradevi,11.5790037,104.8898418
ស្ថានីយ៍ប្រេងឥន្ធនៈកាល់តិច,11.566252,104.871066
ស្ថានីយ៍​ប្រេង​កាល់តិច ផ្លូវ​១៩៨៦,11.5742847,104.8818092
ស្ថានីយ​កាល់​តិច ផ្លូវ​ជាសុផារ៉ា,11.5790582,104.8898991
ស្ថានីយប្រេង កាល់តិច,11.5632883,104.8665759
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​កាល់តិច,11.5648915,104.888361
កាល់តិច​ម៉ាត ផ្លូវ​២០០៤,11.5527241,104.8839036
ស្ថានីយប្រេងឥន្ធនៈ កាល់តិច ផ្សារអ៊ីអន ២,11.5977948,104.868994
ស្ថានីយ​កាល់​តិច ឈូក​មាស,11.5741425,104.8537423
ស្ថានីយ​កាល់​តិច សេនជូរី ផ្លាហ្សា,11.5594048,104.8557093
ស្ថានីយ​ប្រេង​ឥន្ធនៈកាល់តិច,11.5312641,104.940253
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​កាល់តិច ទួលពង្,11.5310594,104.8591888
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​កាល់តិច,11.5319478,104.886601
ស្ថានីយ៍ប្រេងឥន្ធនៈ កាល់តិច ចាក់អង្រែ ផ្លូវជាតិលេខ២,11.5144664,104.9357771
កាល់តិច វាល​ស្បូវ,11.5341984,104.9771976
ស្ថានីយ​កាល់​តិច ហ្គ្រេន​ភ្នំពេញ,11.6246105,104.8764076
ស្ថានីយ​កាល់​តិច កប់​ស្រូវ,11.4490899,104.887233
ស្ថានីយប្រេងឥន្ធនៈ កាល់តិច (ព្រៃស),11.500602,104.8750999
ស្ថានីយ​កាល់​តិច ផ្លូវ​ជាតិ​លេខ​៣,11.5117701,104.8198117
ACLEDA ATM - Caltex BoengKak,11.5743175,104.9042613
ស្ថានីយ​កាល់​តិច ផ្លូវ​៥៩៨,11.6343287,104.8819105
ស្ថានីយ​កាល់​តិច ក្រាំង​ធ្នង់,11.5828973,104.8382754
WOORI ATM - Caltex Station BKK,11.5492957,104.9286943
ស្ថានីយប្រេងឥន្ទនៈ កាល់តិច អូដឹម,11.5297593,104.8022735
ស្ថានីយ​កាល់​តិច ព្រែក​ព្នៅ,11.6718523,104.8548172
ស្ថានីយ​កាល់​តិច សំរោង​អណ្ដែត,11.5851627,104.8661368
Circle K Caltex Phsar Deyhoy,11.5663163,104.8711992
PPCBank ATM (Caltex Toul Kouk),11.5765062,104.89969
ស្ថានីយ​កាល់តិច ផ្លូវថៃហ្គ័រ,11.5110017,104.9932993
Caltex TonTon Ring Road 3 & Coffee Plus,11.480414,104.804793
ស្ថានីយ​កាល់​តិច ទួល​កី,11.501903,104.847437
Caltex Ton Ton Ring Road 3,11.4805362,104.8047316
ស្ថានីយ​កាល់​តិច តា​ខ្មៅ​ផ្លូវ​២១,11.4609878,104.9562176
ស្ថានីយ​កាល់​តិច តា​ខ្មៅ,11.4776008,104.9424684
ស្ថានីយ​កាល់​តិច កប់​ស្រូវ,11.5887142,104.7996361
ACLEDA ATM - Caltex (St. 2004 Sensok),11.5527756,104.8839423
ស្ថានីយ៍ប្រេងឥន្ធនៈកាលតិច,11.7529721,104.9964294
Coffee Plus by CalTex 598,11.6343919,104.8819443
Caltex Kob Srov-2,11.5406465,104.8122324
Coffee Plus Caltex Aeon Mall 2,11.5979613,104.868876
PPCBank ATM (Caltex Gasoline Station Chbar Ampov),11.5312678,104.9402995
កាល់តិចផ្សារគគី,11.501094,105.0664109
កាល់តិច ផ្លូវ​ល្បឿន​លឿន,11.5501597,104.810093
PPCBank ATM (Caltex Gasoline Station 271),11.5269391,104.9211618
ACLEDA ATM - Caltex Indradevi,11.5790441,104.8898224
ស្ថានីយ​កាល់​តិច អង្គ​ស្នួល,11.5068428,104.7194766
ACLEDA ATM - Caltex Stueng Meanchey,11.5407584,104.8904815
KB PRASAC ATM - Caltex Gasoline Street 2004,11.5593989,104.8555907
Caltex Krong Loung-Odong,11.8285375,104.7789219
ACLEDA ATM - Caltex St.2004,11.5593216,104.8555963
WOORI ATM - Caltex Station Toul Pongror,11.5307344,104.8589749
ស្ថានីយ​កាល់​តិច កំពង់​ស្ពឹ,11.4602129,104.5107518
ស្ថានីយ​កាល់​តិច កណ្ដាល​ស្ទឹង,11.3667661,104.747052
ACLEDA ATM - Caltex ST598,11.6345674,104.8817392
"Coffee Plus, By Caltex Prek Tameak",11.7531415,104.9964901
ACLEDA ATM - Caltex Tuol Krasang,11.4611264,104.9563524
ACLEDA ATM - Caltex (Takhmao),11.4775087,104.9422955
ស្ថានីយ​កាល់​តិច តា​កែវ,10.9796689,104.7771358
ACLEDA ATM - Caltex (Prek Eng),11.5106976,104.9933323
ស្ថានីយ​កាល់​តិច ក្រុង​តា​ខ្មៅ,11.4775753,104.9425201
ACLEDA ATM - Caltex (Preaek Pnov),11.6717506,104.8548782
កាល់តិច ផ្សារអង្គតាសោម,11.0178854,104.6733272
ស្ថានីយ៍ប្រេងឥន្ទនៈ កាល់តិច ពេជ្រនិល,11.212861,104.1203379
ស្ថានីយ៍​ប្រេង​កាល់តិច,10.9594397,104.660181
