name,lat,lon
Cafe Amazon Drive Thru Global House,11.5977694,104.8756866
Café Amazon,11.5367983,104.8869143
Cafe Amazon Baktouk,11.5655325,104.9148215
ហាងកាហ្វេ អាម៉ាស្សូន,11.5349599,104.9144256
Cafe Amazon,11.4443139,104.896903
កាហ្វេអាម៉ាហ្សូន ផ្លូវ២០០៤,11.5526751,104.8846903
Café Amazon Chom Chao,11.5347174,104.8280688
កាហ្វេ អាម៉ាហ្សូន ភីធីធី សែនសុខ,11.5983141,104.8696935
Café Amazon HQ,11.5679056,104.9107556
Café Amazon - Street 173,11.5483136,104.9111154
Amazon Café Kouk Kleang,11.5752658,104.8636088
Amazon Café Borey Keila,11.5660324,104.9112549
Café Amazon DN,11.5697891,104.9083618
Café Amazon Wat Phnom,11.581405,104.9197424
Café Amazon,11.532592,104.9541964
កាហ្វេ ឣាម៉ាហ្សូន,11.566625,104.853019
Café Amazon Chroy Changvar II,11.6097337,104.9279147
ហាងកាហ្វេ អាម៉ាហ្សូន ព្រៃព្រីង,11.5230942,104.8224755
Cafe Amazon Rupp,11.5674021,104.8923523
Amazon Café PTT TK Gas Station,11.5876689,104.8991033
Café Amazon Vithaurak,11.4425686,104.8849588
Café Amazon airport,11.5588824,104.8499793
Café Amazon New Maida,11.5582599,104.8570938
CAFE AMAZON,11.5528687,104.8440083
ហាងកាហ្វេ អាម៉ាហ្សូន ព្រៃស,11.4983259,104.8727047
Café Amazon Aeon Mall,11.5475962,104.9332389
Café Amazon PTT 371,11.5233447,104.8985459
ហាងកាហ្វេ អាម៉ាហ្សូន ព្រៃកី,11.4874096,104.8161394
Cafe Amazon,11.5878347,104.8825641
Café Amazon Bekchan,11.5110775,104.7524385
Café Amazon - PTT Aeon Sen Sok Station,11.6056133,104.8864163
Café Amazon Koh Krabei,11.4756613,104.9601053
Café Amazon Lucky Pavilion Mall Stand-Alone,11.5556099,104.9218369
Café Amazon Takhmao N21,11.4569475,104.958067
Café Amazon Takhmao Riverside,11.4800571,104.9496235
Café Amazon Arey Ksat,11.5774448,104.9560001
Cafe' Amazon RPH (Royal Phnom Penh Hospital),11.5620852,104.8808567
Café Amazon Beung Bai Tong,11.5884176,104.8588862
ហាងកាហ្វេ អាម៉ាហ្សូន ចំការដូង,11.5078265,104.8878238
Café Amazon Chip Mong Sen Sok Mall,11.5903222,104.8751191
"Café Amazon Chea Sim Samaki Street 271, Phnom Penh",11.5493812,104.8914337
Café Amazon Sa Ang,11.3615281,105.0045527
Cafe Amazon Kampu,11.5302963,104.9285227
Café Amazon Northbridge,11.5541571,104.8714036
Café Amazon,11.5704601,104.9054764
Amazon,11.6500892,104.8577378
Cafe Amazon SenSok City,11.601368,104.8856423
Cafe Amazon Maline Office,11.5387016,104.9275479
Amazon 123 Kakab,11.5670904,104.8242299
"Amazon Café Hanoi Blvd., កាហ្វេអាម៉ាហ្សូនមហាវិថីហាណូយ",11.6268722,104.855995
Cafe Amazon Phsar Daeum Thkov,11.5340049,104.9181726
Café Amazon,11.5351833,104.8836499
Café Amazon Grand Phnom Penh II,11.6349246,104.869086
Café Amazon Rule,11.5354936,104.9234882
កាហ្វេអាម៉ាហ្សូន ព្រែកព្នៅ,11.6799408,104.8504147
Café Amazon | Toul Svay Prey 2,11.5519395,104.9056732
Amazon Cafe 6A The Star Munirah,11.6460923,104.9157021
កាហ្វេអាម៉ាហ្សូនអង់តែន (វត្តទួល) - Café Amazon Antenna (Wat Tuol),11.6112142,104.901618
Amazon's Coffee,11.5631977,104.8419064
Café Amazon Indradevi,11.5765718,104.8910855
Café Amazon AsianHope,11.5936392,104.8512067
KN coffee,11.5726204,104.9237811
ហាងកាហ្វេ អាម៉ាហ្សូន មីតធីង ផ័ញ,11.4734079,104.8925666
ស្ថានីយ​ប្រេង​ឥន្ធនៈ​ភីធីធី,11.5483292,104.9113587
Café Amazon | Heng Ly Market,11.5608905,104.8894086
Cafè Amazon Dey Hoy,12.1454395,104.9824451
Café Amazon | TK Central,11.5824461,104.9003403
ហាងកាហ្វេ អាម៉ាហ្សូន កណ្ដាលស្ទឹង,11.3774069,104.7582362
សាខាផ្សារដើមគរ,11.5555067,104.9015918
